Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action;Translated1
WIKI;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-35-13_Samson.wav;2015-02-09-14-35-13_Samson.mp3;0;105;105;59328;eine einführung in theorie und geschichte;eine einführung in theorie und geschichte;train;eine einführung in theorie und geschichte
WIKI;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-35-13_Yamaha.wav;2015-02-09-14-35-13_Yamaha.mp3;0;105;105;59328;eine einführung in theorie und geschichte;eine einführung in theorie und geschichte;train;eine einführung in theorie und geschichte
PARL;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-35-33_Kinect-Beam.wav;2015-02-09-14-35-33_Kinect-Beam.mp3;0;325;325;186048;wir dürfen nicht die gefahr eingehen dass das latein amerika auch weiterhin zu allererst auf die vereinigten staaten schaut und in der europäischen union nur einen treuen begleiter sieht;wir dürfen nicht die gefahr eingehen dass lateinamerika auch weiterhin zuallererst auf die vereinigten staaten schaut und in der europäische union nur einen treuen begleiter sieht;train;wir dürfen nicht die gefahr eingehen dass das lateinamerika auch weiterhin zu allererst auf die vereinigten staaten schaut und in der europäischen union nur einen treuen begleiter sieht
PARL;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-35-33_Kinect-RAW.wav;2015-02-09-14-35-33_Kinect-RAW.mp3;0;323;323;184896;wir dürfen nicht die gefahr eingehen dass das latein amerika auch weiterhin zu allererst auf die vereinigten staaten schaut und in der europäischen union nur einen treuen begleiter sieht;wir dürfen nicht die gefahr eingehen dass lateinamerika auch weiterhin zuallererst auf die vereinigten staaten schaut und in der europäische union nur einen treuen begleiter sieht;train;wir dürfen nicht die gefahr eingehen dass das lateinamerika auch weiterhin zuallererst auf die vereinigten staaten schaut und in der europäischen union nur einen treuen begleiter sieht
PARL;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-35-33_Realtek.wav;2015-02-09-14-35-33_Realtek.mp3;0;323;323;184896;wir dürfen nicht die gefahr eingehen dass alla as latein amerika auch weiterhens zu allererst auf die vereinigten staaten schaut und in der europäischen und nur nur einen treuen begeifnis si;wir dürfen nicht die gefahr eingehen dass lateinamerika auch weiterhin zuallererst auf die vereinigten staaten schaut und in der europäische union nur einen treuen begleiter sieht;train;wir dürfen nicht die gefahr eingehen dass as lateinamerika auf weiterhin zuannaerst auf die vereinigten staaten schaut und in der europäischen union nur einen treuen begleiter siet
PARL;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-35-33_Samson.wav;2015-02-09-14-35-33_Samson.mp3;0;323;323;184896;wir dürfen nicht die gefahr eingehen dass das latein amerika auch weiterhin zu allererst auf die vereinigten staaten schaut und in der europäischen union nur einen treuen begleiter sieht;wir dürfen nicht die gefahr eingehen dass lateinamerika auch weiterhin zuallererst auf die vereinigten staaten schaut und in der europäische union nur einen treuen begleiter sieht;train;wir dürfen nicht die gefahr eingehen dass das lateinamerika auch weiterhin zuallererst auf die vereinigten staaten schaut und in der europäischen union nur einen treuen begleiter sieht
PARL;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-35-33_Yamaha.wav;2015-02-09-14-35-33_Yamaha.mp3;0;323;323;184896;wir dürfen nicht die gefahr eingehen dass das latein amerika auch weiterhin zu allererst auf die vereinigten staaten schaut und in der europäischen union nur einen treuen begleiter sieht;wir dürfen nicht die gefahr eingehen dass lateinamerika auch weiterhin zuallererst auf die vereinigten staaten schaut und in der europäische union nur einen treuen begleiter sieht;train;wir dürfen nicht die gefahr eingehen dass ds lateinamerika auch weiterhin zuallererst auf die vereinigten staaten schaut und in der europäischen union nur einen treuen begleiter sieht
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-36-02_Kinect-Beam.wav;2015-02-09-14-36-02_Kinect-Beam.mp3;0;83;83;46656;wir haben es nicht zur kenntnis genommen;wir haben es nicht zur kenntnis genommen;train;wir haben es nicht zur kenntnis genommen
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-36-02_Kinect-RAW.wav;2015-02-09-14-36-02_Kinect-RAW.mp3;0;80;80;44928;wir haben es nicht zur kenntnis genommen;wir haben es nicht zur kenntnis genommen;train;wir haben es nicht zur kenntnis genommen
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-36-02_Realtek.wav;2015-02-09-14-36-02_Realtek.mp3;0;86;86;48384;wir haben es nicht zur kämfnis genommen;wir haben es nicht zur kenntnis genommen;train;wir haben es nicht so keinfesgenomen
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-36-02_Samson.wav;2015-02-09-14-36-02_Samson.mp3;0;86;86;48384;wir haben es nicht zur kenntnis genommen;wir haben es nicht zur kenntnis genommen;train;wir haben es nicht zur kenntnis genommen
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-36-02_Yamaha.wav;2015-02-09-14-36-02_Yamaha.mp3;0;86;86;48384;wir haben es nicht zur kenntnis genommen;wir haben es nicht zur kenntnis genommen;train;wir haben es nicht zur kenntnis genommen
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-36-31_Kinect-Beam.wav;2015-02-09-14-36-31_Kinect-Beam.mp3;0;105;105;59328;du hast mich eingebürgert vor einem jahr;du hast mich eingebürgert vor einem jahr;train;du hast mich eingebürgert vor einem jahr
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-36-31_Kinect-RAW.wav;2015-02-09-14-36-31_Kinect-RAW.mp3;0;112;112;63360;du hast mich eingebirgert vor einem jahr;du hast mich eingebürgert vor einem jahr;train;du hast mich eingebürgert vor einem jahr
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-36-31_Realtek.wav;2015-02-09-14-36-31_Realtek.mp3;0;109;109;61632;du hast mich eingepüldert vor einem jahr;du hast mich eingebürgert vor einem jahr;train;du hast mich eingebildert vor einem jahr
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-36-31_Samson.wav;2015-02-09-14-36-31_Samson.mp3;0;112;112;63360;du hast mich eingebürgert vor einem jahr;du hast mich eingebürgert vor einem jahr;train;du hast mich eingebürgert vor einem jahr
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-36-31_Yamaha.wav;2015-02-09-14-36-31_Yamaha.mp3;0;112;112;63360;du hast mich eingebürgert vor einem jahr;du hast mich eingebürgert vor einem jahr;train;du hast mich eingebürgert vor einem jahr
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-37-14_Kinect-Beam.wav;2015-02-09-14-37-14_Kinect-Beam.mp3;0;125;125;70848;klimapolitik in einer erweiterten europäischen union;klimapolitik in einer erweiterten europäischen union;train;klimapolitik in einer erweiterten europäischen union
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-37-14_Kinect-RAW.wav;2015-02-09-14-37-14_Kinect-RAW.mp3;0;123;123;69696;klimapolitik in einer erweiterten europäischen union;klimapolitik in einer erweiterten europäischen union;train;klimapolitik in einer erweiterten europäischen union
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-37-14_Realtek.wav;2015-02-09-14-37-14_Realtek.mp3;0;123;123;69696;chimapolitik in einer erweiterten europäischen unjugung;klimapolitik in einer erweiterten europäischen union;train;klimapolitik in einer erweiterten europäischen union
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-37-14_Samson.wav;2015-02-09-14-37-14_Samson.mp3;0;123;123;69696;klimapolitik in einer erweiterten europäischen union;klimapolitik in einer erweiterten europäischen union;train;klimapolitik in einer erweiterten europäischen union
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-37-14_Yamaha.wav;2015-02-09-14-37-14_Yamaha.mp3;0;123;123;69696;klimapolitik in einer erweiterten europäischen union;klimapolitik in einer erweiterten europäischen union;train;klimapolitik in einer erweiterten europäischen union
PARL;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-37-21_Kinect-Beam.wav;2015-02-09-14-37-21_Kinect-Beam.mp3;0;105;105;59328;ich werde bleiben um diese zu verfolgen;ich werde bleiben um diese zu verfolgen;train;ich werde bleiben um diese zu verfolgen
PARL;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-37-21_Kinect-RAW.wav;2015-02-09-14-37-21_Kinect-RAW.mp3;0;108;108;61056;ich werde bleiben um diese zu verfolgen;ich werde bleiben um diese zu verfolgen;train;ich werde bleiben um diese zu verfolgen
PARL;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-37-21_Realtek.wav;2015-02-09-14-37-21_Realtek.mp3;0;108;108;61056;ich werde bleiben um diese zu verfolgen;ich werde bleiben um diese zu verfolgen;train;ich werde bleiben um diese zu verfolgen
PARL;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-37-21_Samson.wav;2015-02-09-14-37-21_Samson.mp3;0;108;108;61056;ich werde bleiben um diese zu verfolgen;ich werde bleiben um diese zu verfolgen;train;ich werde bleiben um diese zu verfolgen
PARL;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-37-21_Yamaha.wav;2015-02-09-14-37-21_Yamaha.mp3;0;108;108;61056;ich werde bleiben um diese zu verfolgen;ich werde bleiben um diese zu verfolgen;train;ich werde bleiben um diese zu verfolgen
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-38-03_Kinect-Beam.wav;2015-02-09-14-38-03_Kinect-Beam.mp3;0;140;140;79488;ob angenommen oder abgelehnt das herr k das ergebnis gilt;ob angenommen oder abgelehnt das ergebnis gilt;train;ob angenommen oder abgelehnt es das ergebnis gilt
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-38-03_Kinect-RAW.wav;2015-02-09-14-38-03_Kinect-RAW.mp3;0;143;143;81216;ob angenommen oder abgelehnt das ha eg das ergebnis gilt;ob angenommen oder abgelehnt das ergebnis gilt;train;ob angenommen oder abgelehnt es das ergebnis gilt
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-38-03_Realtek.wav;2015-02-09-14-38-03_Realtek.mp3;0;143;143;81216;ob angenommen orde abgelehnt das saet das ergebnis gilt;ob angenommen oder abgelehnt das ergebnis gilt;train;ob angenommen oder abgelehnt es das ergebnis gilt
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-38-03_Samson.wav;2015-02-09-14-38-03_Samson.mp3;0;143;143;81216;ob angenommen oder abgelehnt das he g das ergebnis gilt;ob angenommen oder abgelehnt das ergebnis gilt;train;ob angenommen oder abgelehnt as das ergebnis gilt
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-38-03_Yamaha.wav;2015-02-09-14-38-03_Yamaha.mp3;0;143;143;81216;ob angenommen oder abgelehnt das hag das ergebnis gilt;ob angenommen oder abgelehnt das ergebnis gilt;train;ob angenommen oder abgelehnt as das ergebnis gilt
PARL;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-38-10_Kinect-Beam.wav;2015-02-09-14-38-10_Kinect-Beam.mp3;0;209;209;119232;beide berichte sind richtige schritte in die richtige richtung es muss uns aber klar sein worum es grundsätzlich geht;beide berichte sind richtige schritte in die richtige richtung es muss uns aber klar sein worum es grundsätzlich geht;train;beide berichte sind richtige schritte in die richtige richtung es muss uns aber klar sein worum es grundsätzlich geht
PARL;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-38-10_Kinect-RAW.wav;2015-02-09-14-38-10_Kinect-RAW.mp3;0;212;212;120960;beide berichte sind richtige schritte in die richtige richtung es muss uns aber klar sein warum es grundsätzlich geht;beide berichte sind richtige schritte in die richtige richtung es muss uns aber klar sein worum es grundsätzlich geht;train;beide berichte sind richtige schritte in die richtige richtung es muss uns aber klar sein worum es grundsätzlich geht
PARL;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-38-10_Realtek.wav;2015-02-09-14-38-10_Realtek.mp3;0;212;212;120960;beide berichte sind richtige schritte in die wichtige richtung es muss uns aber klar sein wounes grundsätzlich geht;beide berichte sind richtige schritte in die richtige richtung es muss uns aber klar sein worum es grundsätzlich geht;train;beide berichte sind richtige schritte in die richtige richtung es muss uns aber klar sein wo unes grundsätzlich geht
PARL;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-38-10_Samson.wav;2015-02-09-14-38-10_Samson.mp3;0;212;212;120960;beide berichte sind richtige schritte in die richtige richtung es muss uns aber klar sein worum es grundsätzlich geht;beide berichte sind richtige schritte in die richtige richtung es muss uns aber klar sein worum es grundsätzlich geht;train;beide berichte sind richtige schritte in die richtige richtung es muss uns aber klar sein worum es grundsätzlich geht
PARL;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-38-10_Yamaha.wav;2015-02-09-14-38-10_Yamaha.mp3;0;212;212;120960;beide berichte sind richtige schritte in die richtige richtung es muss uns aber klar sein worum es grundsätzlich geht;beide berichte sind richtige schritte in die richtige richtung es muss uns aber klar sein worum es grundsätzlich geht;train;beide berichte sind richtige schritte in die richtige richtung es muss uns aber klar sein worum es grundsätzlich geht
PARL;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-38-41_Kinect-Beam.wav;2015-02-09-14-38-41_Kinect-Beam.mp3;0;123;123;69696;aber er muss auch die gefühle dieses hauses verstehen;aber er muss auch die gefühle dieses hauses verstehen;train;aber er muss auch die gefühle dieses hauses verstehen
PARL;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-38-41_Kinect-RAW.wav;2015-02-09-14-38-41_Kinect-RAW.mp3;0;129;129;73152;aber er muss auch die gefühler dieses hauses verstehen;aber er muss auch die gefühle dieses hauses verstehen;train;aber er muss auch die gefühler dieses hauses verstehen
PARL;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-38-41_Realtek.wav;2015-02-09-14-38-41_Realtek.mp3;0;130;130;73728;aber er muss auch die biküler dies des hauses verstehen;aber er muss auch die gefühle dieses hauses verstehen;train;aber er muss auch die gefühle dieses hauses verstehen
PARL;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-38-41_Samson.wav;2015-02-09-14-38-41_Samson.mp3;0;129;129;73152;aber er muss auch die gefühler dieses hauses verstehen;aber er muss auch die gefühle dieses hauses verstehen;train;aber er muss auch die gefühle dieses hauses verstehen
PARL;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-38-41_Yamaha.wav;2015-02-09-14-38-41_Yamaha.mp3;0;129;129;73152;aber er muss auch die gefühle dieses hauses verstehen;aber er muss auch die gefühle dieses hauses verstehen;train;aber er muss auch die gefühle dieses hauses verstehen
WIKI;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-38-48_Kinect-Beam.wav;2015-02-09-14-38-48_Kinect-Beam.mp3;0;212;212;120960;in der desertion zieht er die angemessene antwort auf den zwang der wehrpflicht und den befohlenen eid;in der desertion sieht er die angemessene antwort auf den zwang der wehrpflicht und den befohlenen eid;train;in der desertion sieht er die angemessene antwort auf den zwang der wehrpflicht und den befohlenen eid
WIKI;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-38-48_Kinect-RAW.wav;2015-02-09-14-38-48_Kinect-RAW.mp3;0;215;215;122688;in der desertion zieht er die angemessene antwort auf den zwang der wehrpflicht und den befohlenen eid;in der desertion sieht er die angemessene antwort auf den zwang der wehrpflicht und den befohlenen eid;train;in der desertion sieht er die angemessene antwort auf den zwang der wehrpflicht und den befohlenen eid
WIKI;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-38-48_Realtek.wav;2015-02-09-14-38-48_Realtek.mp3;0;215;215;122688;in der dessertion zieht er die angemessene antwort auf den zwang der wehrpfleg in den befohlenen bei;in der desertion sieht er die angemessene antwort auf den zwang der wehrpflicht und den befohlenen eid;train;in der desertion sieht er die angemessene antwort auf den zwang der wehrpflecht in den befohlenen bei
WIKI;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-38-48_Samson.wav;2015-02-09-14-38-48_Samson.mp3;0;215;215;122688;in der desertion zieht er die angemessene antwort auf den zwang der wehrpflicht und den befohlenen eid;in der desertion sieht er die angemessene antwort auf den zwang der wehrpflicht und den befohlenen eid;train;in der desertion sieht er die angemessene antwort auf den zwang der wehrpflicht und den befohlenen eid
WIKI;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-38-48_Yamaha.wav;2015-02-09-14-38-48_Yamaha.mp3;0;215;215;122688;in der desertion sieht er die angemessene antwort auf den zwang der wehrpflicht und den befohlenen eid;in der desertion sieht er die angemessene antwort auf den zwang der wehrpflicht und den befohlenen eid;train;in der desertion sieht er die angemessene antwort auf den zwang der wehrpflicht und den befohlenen eid
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-39-33_Kinect-Beam.wav;2015-02-09-14-39-33_Kinect-Beam.mp3;0;275;275;157248;da sind runde seiten die harmonie und schönheit ausdrücken und er sind ganz eckige und spitze teile die ich nur mit wut und zorn beackern kann;da sind runde seiten die harmonie und schönheit ausdrücken und da sind ganz eckige und spritze teile die ich nur mit wut und zorn beackern kann;train;da sind runde seiten die harmonie und schönheit ausdrücken und das sind ganz eckige und spitze teile die ich nur mit wut und zorn beackern kann
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-39-33_Kinect-RAW.wav;2015-02-09-14-39-33_Kinect-RAW.mp3;0;273;273;156096;da sind runde seiten die harmonie und schönheit ausdrücken und es sind ganz eckige und spitze teile die ich nur mit wut und zorn beackern kann;da sind runde seiten die harmonie und schönheit ausdrücken und da sind ganz eckige und spritze teile die ich nur mit wut und zorn beackern kann;train;da sind runde seiten die harmonie und schönheit ausdrücken und das sind ganz eckige und spitze teile die ich nur mit wut und zorn beackern kann
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-39-33_Realtek.wav;2015-02-09-14-39-33_Realtek.mp3;0;279;279;159552;es sind runde seiten die harmonie und schönheit ausdrücken weschen ganz eckige und spitze teile die nich nur mit hut und zorn beerkant kann;da sind runde seiten die harmonie und schönheit ausdrücken und da sind ganz eckige und spritze teile die ich nur mit wut und zorn beackern kann;train;es sind runde seiten die harmonie und schönheit ausdrücken da sind ganz eckige und spitze teile die ich nur mit hut und zorn beackern kann
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-39-33_Samson.wav;2015-02-09-14-39-33_Samson.mp3;0;279;279;159552;da sind runde seiten die harmonie und schönheit ausdrücken da sind ganz eckige und spitze teile die ich nur mit wut und zorn beackern kann;da sind runde seiten die harmonie und schönheit ausdrücken und da sind ganz eckige und spritze teile die ich nur mit wut und zorn beackern kann;train;da sind runde seiten die harmonie und schönheit ausdrücken und das sind ganz eckige und spitze teile die ich nur mit wut und zorn beackern kann
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-39-33_Yamaha.wav;2015-02-09-14-39-33_Yamaha.mp3;0;273;273;156096;da sind runde seiten die harmonie und schönheit ausdrücken und es sind ganz eckige und spitze teile die ich nur mit hut und zorn beackern kann;da sind runde seiten die harmonie und schönheit ausdrücken und da sind ganz eckige und spritze teile die ich nur mit wut und zorn beackern kann;train;da sind runde seiten die harmonie und schönheit ausdrücken und das sind ganz eckige und spitze teile die ich nur mit hut und zorn beackern kann
WIKI;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-39-54_Kinect-Beam.wav;2015-02-09-14-39-54_Kinect-Beam.mp3;0;123;123;69696;unrich entstammte dem geschlecht der von graben;ulrich entstammte dem geschlecht der von graben;train;ulrich entstammte dem geschlechter von graben
WIKI;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-39-54_Kinect-RAW.wav;2015-02-09-14-39-54_Kinect-RAW.mp3;0;130;130;73728;unrich entstammte dem geschlecht der von kraben;ulrich entstammte dem geschlecht der von graben;train;ulrich entstammte dem geschlechter von graben
WIKI;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-39-54_Realtek.wav;2015-02-09-14-39-54_Realtek.mp3;0;130;130;73728;rulrich entstammte dem geschlecht der von kaben;ulrich entstammte dem geschlecht der von graben;train;ulrich entstammte dem geschlechter von graben
WIKI;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-39-54_Samson.wav;2015-02-09-14-39-54_Samson.mp3;0;130;130;73728;ulrich entstammte dem geschlecht der von kraben;ulrich entstammte dem geschlecht der von graben;train;ulrich entstammte dem geschlechter von graben
WIKI;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-39-54_Yamaha.wav;2015-02-09-14-39-54_Yamaha.mp3;0;130;130;73728;ulrich entstammte dem geschlecht der von graben;ulrich entstammte dem geschlecht der von graben;train;ulrich entstammte dem geschlechter von graben
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-40-01_Kinect-Beam.wav;2015-02-09-14-40-01_Kinect-Beam.mp3;0;108;108;61056;selig sind die reinen herzen sind;selig sind die reinen herzens sind;train;selig sind die reinen herzens sind
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-40-01_Kinect-RAW.wav;2015-02-09-14-40-01_Kinect-RAW.mp3;0;111;111;62784;selig sind die reinen herzen sind;selig sind die reinen herzens sind;train;selig sind die reinen herzens sind
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-40-01_Realtek.wav;2015-02-09-14-40-01_Realtek.mp3;0;112;112;63360;selig sind die reinem herzensind;selig sind die reinen herzens sind;train;selig sind die reinen herzens sind
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-40-01_Samson.wav;2015-02-09-14-40-01_Samson.mp3;0;112;112;63360;selig sind die reinen herzen sind;selig sind die reinen herzens sind;train;selig sind die reinen herzens sind
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-40-01_Yamaha.wav;2015-02-09-14-40-01_Yamaha.mp3;0;111;111;62784;selig sind die reinen herzen sind;selig sind die reinen herzens sind;train;selig sind die reinen herzens sind
PARL;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-40-07_Kinect-Beam.wav;2015-02-09-14-40-07_Kinect-Beam.mp3;0;159;159;90432;es ist ihre aufgabe dafür zu sorgen dass alle schlupflöcher geschlossen werden;es ist ihre aufgabe dafür zu sorgen dass alle schlupflöcher geschlossen werden;train;es ist ihre aufgabe dafür zu sorgen dass alle schlupflöcher geschlossen werden
PARL;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-40-07_Kinect-RAW.wav;2015-02-09-14-40-07_Kinect-RAW.mp3;0;162;162;92160;es ist ihre aufgabe dafür zu sorgen dass alle schlupflöcher geschlossen werden;es ist ihre aufgabe dafür zu sorgen dass alle schlupflöcher geschlossen werden;train;es ist ihre aufgabe dafür zu sorgen dass alle schlupflöcher geschlossen werden
PARL;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-40-07_Realtek.wav;2015-02-09-14-40-07_Realtek.mp3;0;162;162;92160;es ist ihre aufgabe dafür zie sorgen dass alle schlupflächer geschlossen werden;es ist ihre aufgabe dafür zu sorgen dass alle schlupflöcher geschlossen werden;train;es ist ihre aufgabe dafür zu sorgen dass alle schlupflöcher geschlossen werden
PARL;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-40-07_Samson.wav;2015-02-09-14-40-07_Samson.mp3;0;162;162;92160;es ist ihre aufgabe dafür zu sorgen dass alle schlupflöcher geschlossen werden;es ist ihre aufgabe dafür zu sorgen dass alle schlupflöcher geschlossen werden;train;es ist ihre aufgabe dafür zu sorgen dass alle schlupflöcher geschlossen werden
PARL;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-40-07_Yamaha.wav;2015-02-09-14-40-07_Yamaha.mp3;0;162;162;92160;es ist ihre aufgabe dafür zu sorgen dass alle schlupflöcher geschlossen werden;es ist ihre aufgabe dafür zu sorgen dass alle schlupflöcher geschlossen werden;train;es ist ihre aufgabe dafür zu sorgen dass alle schlupflöcher geschlossen werden
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-40-24_Kinect-Beam.wav;2015-02-09-14-40-24_Kinect-Beam.mp3;0;108;108;61056;die gehen lieber an eine privatschule;die gehen lieber an eine privatschule;train;dir gehen lieber an eine privatschule
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-40-24_Kinect-RAW.wav;2015-02-09-14-40-24_Kinect-RAW.mp3;0;111;111;62784;die gehen liba an eine privatschule;die gehen lieber an eine privatschule;train;die gehen lieber an eine privatschule
CITE;male-86252e62-7833-42a0-a3ba-2de16858d30d;german-speechdata-package-v2-1v4;2015-02-09-14-40-24_Realtek.wav;2015-02-09-14-40-24_Realtek.mp3;0;111;111;62784;wir gehen lieber an eine privatschule;die gehen lieber an eine privatschule;train;wir gehen lieber an eine privatschule
