DsId;Sprecher;Orginaldatei;Datei;Start;End;Length;Duration;Size;Translated0;OriginalText;Action;Sort1
HspSections-066;Unbekannt;00416126.mp3;00416126.mp3;0;55680;58;1.740000000000001;28004;einige liegen hocken;einige liegen hocken;train9;200000
HspSections-066;Unbekannt;00416229.mp3;00416229.mp3;0;55680;58;1.740000000000001;28004;im familienkreise feiern können;im familienkreise feiern können;train9;120000
HspSections-066;Unbekannt;00416273.mp3;00416273.mp3;0;55680;58;1.740000000000001;28004;der unteroffizier karl kaufmann;der unteroffizier karl kaufmann;train9;200000
HspSections-066;Unbekannt;00416303.mp3;00416303.mp3;0;55680;58;1.740000000000001;28004;als wenn es mal nichts zu essen gibt;als wenn es mal nichts zu essen gibt;train9;200000
HspSections-066;Unbekannt;00416532.mp3;00416532.mp3;0;55680;58;1.740000000000001;28004;der tierarzt dr franz schmidt;der tierarzt dr franz schmidt;train9;100
HspSections-066;Unbekannt;00416773.mp3;00416773.mp3;0;55680;58;1.740000000000001;28004;ich bin ja doch ein mensch;ich bin ja doch ein mensch;train9;200000
HspSections-066;Unbekannt;00416904.mp3;00416904.mp3;0;55680;58;1.740000000000001;28004;wo ist eigentlich deine brille;wo ist eigentlich deine brille;train9;120000
HspSections-066;Unbekannt;00416930.mp3;00416930.mp3;0;55680;58;1.740000000000001;28004;bemerkte mein eheweib;bemerkte mein eheweib;train9;200000
HspSections-066;Unbekannt;00417055.mp3;00417055.mp3;0;55680;58;1.740000000000001;28004;beide haben eine oper;beide haben eine oper;train8;200000
HspSections-066;Unbekannt;00417318.mp3;00417318.mp3;0;55680;58;1.740000000000001;28004;ich mag rechts nicht;ich mag rechts nicht;train9;200000
HspSections-066;Unbekannt;00417432.mp3;00417432.mp3;0;55680;58;1.740000000000001;28004;da säuselt meine frau;da säuselt meine frau;train9;120000
HspSections-066;Unbekannt;00418338.mp3;00418338.mp3;0;55680;58;1.740000000000001;28004;zweiundzwanzig jahre lang;zweiundzwanzig jahre lang;train9;200000
HspSections-066;Unbekannt;00418438.mp3;00418438.mp3;0;55680;58;1.740000000000001;28004;von bewegung von leben;von bewegung von leben;train9;200000
HspSections-066;Unbekannt;00418685.mp3;00418685.mp3;0;55680;58;1.740000000000001;28004;die umwandlung von masse;die umwandlung von masse;train9;200000
HspSections-066;Unbekannt;00418711.mp3;00418711.mp3;0;55680;58;1.740000000000001;28004;und töten über eine viertelmillionen menschen;und töten über eine viertelmillionen menschen;train9;20000
HspSections-066;Unbekannt;00418949.mp3;00418949.mp3;0;55680;58;1.740000000000001;28004;die erfüllung wartet unser;die erfüllung wartet unser;train9;200000
HspSections-066;Unbekannt;00419614.mp3;00419614.mp3;0;55680;58;1.740000000000001;28004;zeichnet kriegsanleihe;zeichnet kriegsanleihe;train9;200000
HspSections-066;Unbekannt;00420422.mp3;00420422.mp3;0;55680;58;1.740000000000001;28004;das ihn schon lange beschäftigte;das ihn schon lange beschäftigte;train9;10000
HspSections-066;Unbekannt;00420526.mp3;00420526.mp3;0;55680;58;1.740000000000001;28004;die ich für mich behalten möchte;die ich für mich behalten möchte;train9;200000
HspSections-066;Unbekannt;00420875.mp3;00420875.mp3;0;55680;58;1.740000000000001;28004;politisch tendenziös erscheint;politisch tendenziös erscheint;train8;1
HspSections-066;Unbekannt;00421145.mp3;00421145.mp3;0;55680;58;1.740000000000001;28004;als seine eigene vollendung;als seine eigene vollendung;train9;200000
HspSections-066;Unbekannt;00421209.mp3;00421209.mp3;0;55680;58;1.740000000000001;28004;leni riefenstahl ist anfang dreißig;leni riefenstahl ist anfang dreißig;train8;1
HspSections-066;Unbekannt;00421553.mp3;00421553.mp3;0;55680;58;1.740000000000001;28004;im völkischen sinne sei;im völkischen sinne sei;train9;120000
HspSections-066;Unbekannt;00421682.mp3;00421682.mp3;0;55680;58;1.740000000000001;28004;das lied zu spielen;das lied zu spielen;train9;200000
HspSections-066;Unbekannt;00421896.mp3;00421896.mp3;0;55680;58;1.740000000000001;28004;das die hoffnung nicht getrogen hat;dass die hoffnung nicht getrogen hat;train8;100
HspSections-066;Unbekannt;00422011.mp3;00422011.mp3;0;55680;58;1.740000000000001;28004;neunzehnhundertsechsundvierzig;neunzehnhundertsechsundvierzig;train9;10
HspSections-066;Unbekannt;00422151.mp3;00422151.mp3;0;55680;58;1.740000000000001;28004;unschuldigen durchschnittsdeutschen;unschuldigen durchschnittsdeutschen;train8;200000
HspSections-066;Unbekannt;00422331.mp3;00422331.mp3;0;55680;58;1.740000000000001;28004;vier jahre nach kriegsende;vier jahre nach kriegsende;train9;200000
HspSections-066;Unbekannt;00422527.mp3;00422527.mp3;0;55680;58;1.740000000000001;28004;neunzehnhundertzweiundfünfzig;neunzehnhundertzweiundfünfzig;train9;10
HspSections-066;Unbekannt;00422597.mp3;00422597.mp3;0;55680;58;1.740000000000001;28004;aus ludwigshaven oggersheim;aus ludwigshaven oggersheim;train8;200000
HspSections-066;Unbekannt;00422658.mp3;00422658.mp3;0;55680;58;1.740000000000001;28004;oder stecken den kopf in die latrine;oder stecken den kopf in die latrine;train9;200000
HspSections-066;Unbekannt;00422681.mp3;00422681.mp3;0;55680;58;1.740000000000001;28004;öffentlich herabzusetzen;öffentlich herabzusetzen;train9;200000
HspSections-066;Unbekannt;00423052.mp3;00423052.mp3;0;55680;58;1.740000000000001;28004;vergangenheit bewältigen;vergangenheit bewältigen;train9;200000
HspSections-066;Unbekannt;00423065.mp3;00423065.mp3;0;55680;58;1.740000000000001;28004;als säulenheiliger auftrat;als säulenheiliger auftrat;train9;200000
HspSections-066;Unbekannt;00423195.mp3;00423195.mp3;0;55680;58;1.740000000000001;28004;kommunisten werden hingerichtet;kommunisten werden hingerichtet;train9;200000
HspSections-066;Unbekannt;00423196.mp3;00423196.mp3;0;55680;58;1.740000000000001;28004;juden mit giftgas erstickt;juden mit giftgas erstickt;train9;200000
HspSections-066;Unbekannt;00423244.mp3;00423244.mp3;0;55680;58;1.740000000000001;28004;skandal in frankfurt;skandal in frankfurt;train9;200000
HspSections-066;Unbekannt;00423724.mp3;00423724.mp3;0;55680;58;1.740000000000001;28004;neunzehnhundertsiebenundsechzig;neunzehnhundertsiebenundsechzig;train9;100
HspSections-066;Unbekannt;00423789.mp3;00423789.mp3;0;55680;58;1.740000000000001;28004;den interessen der unterdrückung;den interessen der unterdrückung;train9;200000
HspSections-066;Unbekannt;00423829.mp3;00423829.mp3;0;55680;58;1.740000000000001;28004;verfolgungsjagd nach dem täter;verfolgungsjagd nach dem täter;train9;200000
HspSections-066;Unbekannt;00424097.mp3;00424097.mp3;0;55680;58;1.740000000000001;28004;aber vorerst mühselig;aber vorerst mühselig;train9;200000
HspSections-066;Unbekannt;00424501.mp3;00424501.mp3;0;55680;58;1.740000000000001;28004;am eigenen tun weckt;am eigenen tun weckt;train8;100
HspSections-066;Unbekannt;00424581.mp3;00424581.mp3;0;55680;58;1.740000000000001;28004;neunzehnhundertsiebenundsiebzig;neunzehnhundertsiebenundsiebzig;train9;10
HspSections-066;Unbekannt;00424626.mp3;00424626.mp3;0;55680;58;1.740000000000001;28004;macht andere krank und kaputt;macht andere krank und kaputt;train9;200000
HspSections-066;Unbekannt;00424780.mp3;00424780.mp3;0;55680;58;1.740000000000001;28004;freie theatergruppen;freie theatergruppen;train9;200000
HspSections-066;Unbekannt;00425272.mp3;00425272.mp3;0;55680;58;1.740000000000001;28004;brigit bardot ist out;brigit bardot ist out;train8;2
HspSections-066;Unbekannt;00425597.mp3;00425597.mp3;0;55680;58;1.740000000000001;28004;am neunten november;am neunten november;train9;120000
HspSections-066;Unbekannt;00425630.mp3;00425630.mp3;0;55680;58;1.740000000000001;28004;zwergengeschichte;zwergengeschichte;train9;10000
HspSections-066;Unbekannt;00425641.mp3;00425641.mp3;0;55680;58;1.740000000000001;28004;haben wirklich platz genommen;haben wirklich platz genommen;train9;200000
HspSections-066;Unbekannt;00425662.mp3;00425662.mp3;0;55680;58;1.740000000000001;28004;über die insel kreta;über die insel kreta;train9;10000
HspSections-066;Unbekannt;00425798.mp3;00425798.mp3;0;55680;58;1.740000000000001;28004;fortan darf der trabant;fortan darf der trabant;train9;1
HspSections-066;Unbekannt;00425843.mp3;00425843.mp3;0;55680;58;1.740000000000001;28004;viele habe ich euch erzählt;viele habe ich euch erzählt;train9;200000
HspSections-066;Unbekannt;00426009.mp3;00426009.mp3;0;55680;58;1.740000000000001;28004;über sechs milliarden mark;über sechs milliarden mark;train9;200000
HspSections-066;Unbekannt;00426011.mp3;00426011.mp3;0;55680;58;1.740000000000001;28004;war genial einfach;war genial einfach;train9;200000
HspSections-066;Unbekannt;00426200.mp3;00426200.mp3;0;55680;58;1.740000000000001;28004;und ihr familiärer hintergrund;und ihr familiärer hintergrund;train8;200000
HspSections-066;Unbekannt;00426237.mp3;00426237.mp3;0;55680;58;1.740000000000001;28004;kinderbeauftragte;kinderbeauftragte;train9;10
HspSections-066;Unbekannt;00426648.mp3;00426648.mp3;0;55680;58;1.740000000000001;28004;man aß auch an der würstchenbude;man aß auch an der würstchenbude;train9;100
HspSections-066;Unbekannt;00426942.mp3;00426942.mp3;0;55680;58;1.740000000000001;28004;und trotzdem der hinweis;und trotzdem der hinweis;train9;200000
HspSections-066;Unbekannt;00427211.mp3;00427211.mp3;0;55680;58;1.740000000000001;28004;schöne frauen;schöne frauen;train9;200000
HspSections-066;Unbekannt;00428400.mp3;00428400.mp3;0;55680;58;1.740000000000001;28004;sondern auch im gesellschaftlichen sinne;sondern auch im gesellschaftlichen sinne;train9;200000
HspSections-066;Unbekannt;00428688.mp3;00428688.mp3;0;55680;58;1.740000000000001;28004;sollen probleme durch wissen;sollen probleme durch wissen;train9;100
HspSections-066;Unbekannt;00429296.mp3;00429296.mp3;0;55680;58;1.740000000000001;28004;mit einer heftigen bewegung;mit einer heftigen bewegung;train9;200000
HspSections-066;Unbekannt;00429543.mp3;00429543.mp3;0;55680;58;1.740000000000001;28004;der klassische;der klassische;train9;200000
HspSections-066;Unbekannt;00429593.mp3;00429593.mp3;0;55680;58;1.740000000000001;28004;eine einwanderungsgesellschaft;eine einwanderungsgesellschaft;train9;200000
HspSections-066;Unbekannt;00430142.mp3;00430142.mp3;0;55680;58;1.740000000000001;28004;ist die qual des alltags;ist die qual des alltags;train9;200000
HspSections-066;Unbekannt;00431311.mp3;00431311.mp3;0;55680;58;1.740000000000001;28004;gilt für gesellschaft und kultur;gilt für gesellschaft und kultur;train9;200000
HspSections-066;Unbekannt;00431715.mp3;00431715.mp3;0;55680;58;1.740000000000001;28004;romantische verzierungen fehlen;romantische verzierungen fehlen;train9;200000
HspSections-066;Unbekannt;00432185.mp3;00432185.mp3;0;55680;58;1.740000000000001;28004;und sie ist eben nur ein ideal;und sie ist eben nur ein ideal;train9;200000
HspSections-066;Unbekannt;00432357.mp3;00432357.mp3;0;55680;58;1.740000000000001;28004;besteht also in folgendem;besteht also in folgendem;train9;200000
HspSections-066;Unbekannt;00432720.mp3;00432720.mp3;0;55680;58;1.740000000000001;28004;als wäre sie eine fremde;als wäre sie eine fremde;train9;200000
HspSections-066;Unbekannt;00432770.mp3;00432770.mp3;0;55680;58;1.740000000000001;28004;einen unserer mitarbeiter;einen unserer mitarbeiter;train9;200000
HspSections-066;Unbekannt;00433075.mp3;00433075.mp3;0;55680;58;1.740000000000001;28004;zu szene zwölf dreizehn;zu szene zwölf dreizehn;train8;200000
HspSections-066;Unbekannt;00433086.mp3;00433086.mp3;0;55680;58;1.740000000000001;28004;das ist ein bisschen schwierig zu erklären weil das ist;das ist ein bisschen schwierig zu erklären weil das ist;train8;1
HspSections-066;Unbekannt;00433409.mp3;00433409.mp3;0;55680;58;1.740000000000001;28004;im westen wenig später;im westen wenig später;train9;120000
HspSections-066;Unbekannt;00433412.mp3;00433412.mp3;0;55680;58;1.740000000000001;28004;eintracht gerechtigkeit;eintracht gerechtigkeit;train9;200000
HspSections-066;Unbekannt;00433427.mp3;00433427.mp3;0;55680;58;1.740000000000001;28004;doch es einzig in liebe;doch es einzig in liebe;train9;200000
HspSections-066;Unbekannt;00433465.mp3;00433465.mp3;0;55680;58;1.740000000000001;28004;gut und richtig erachtete;gut und richtig erachtete;train9;200000
HspSections-066;Unbekannt;00433483.mp3;00433483.mp3;0;55680;58;1.740000000000001;28004;der es sich recht merken wird;der es sich recht merken wird;train9;200000
HspSections-066;Unbekannt;00433628.mp3;00433628.mp3;0;55680;58;1.740000000000001;28004;herr der himmlischen wohnung;herr der himmlischen wohnung;train9;200000
HspSections-066;Unbekannt;00433653.mp3;00433653.mp3;0;55680;58;1.740000000000001;28004;alles dunkle und unreine;alles dunkle und unreine;train9;200000
HspSections-066;Unbekannt;00433769.mp3;00433769.mp3;0;55680;58;1.740000000000001;28004;und satan anbeten;und satan anbeten;train9;200000
HspSections-066;Unbekannt;00433899.mp3;00433899.mp3;0;55680;58;1.740000000000001;28004;die dämonen kämpfen gegen dich;die dämonen kämpfen gegen dich;train9;1
HspSections-066;Unbekannt;00434968.mp3;00434968.mp3;0;55680;58;1.740000000000001;28004;sprich in die bundesrepublik;sprich in die bundesrepublik;train9;200000
HspSections-066;Unbekannt;00435048.mp3;00435048.mp3;0;55680;58;1.740000000000001;28004;spricht erich mielke;spricht erich mielke;train8;200000
HspSections-066;Unbekannt;00435204.mp3;00435204.mp3;0;55680;58;1.740000000000001;28004;wir sind das volk;wir sind das volk;train9;200000
HspSections-066;Unbekannt;00435436.mp3;00435436.mp3;0;55680;58;1.740000000000001;28004;zunächst dachte sigrid;zunächst dachte sigrid;train8;10000
HspSections-066;Unbekannt;00435458.mp3;00435458.mp3;0;55680;58;1.740000000000001;28004;das ist sigrid zwar klar;das ist sigrid zwar klar;train8;1
HspSections-066;Unbekannt;00435598.mp3;00435598.mp3;0;55680;58;1.740000000000001;28004;man stellt sich vor was man will;man stellt sich vor was man will;train9;200000
HspSections-066;Unbekannt;00435684.mp3;00435684.mp3;0;55680;58;1.740000000000001;28004;dieses druckmittel ist da;dieses druckmittel ist da;train9;200000
HspSections-066;Unbekannt;00436186.mp3;00436186.mp3;0;55680;58;1.740000000000001;28004;und das ist die;und das ist die;train9;200000
HspSections-066;Unbekannt;00436467.mp3;00436467.mp3;0;55680;58;1.740000000000001;28004;gewissermaßen;gewissermaßen;train8;200000
HspSections-066;Unbekannt;00436719.mp3;00436719.mp3;0;55680;58;1.740000000000001;28004;punkt zwei;punkt zwei;train9;200000
HspSections-066;Unbekannt;00437639.mp3;00437639.mp3;0;55680;58;1.740000000000001;28004;seinen propheten;seinen propheten;train9;200000
HspSections-066;Unbekannt;00437770.mp3;00437770.mp3;0;55680;58;1.740000000000001;28004;erwiderung;erwiderung;train9;10
HspSections-066;Unbekannt;00438264.mp3;00438264.mp3;0;55680;58;1.740000000000001;28004;auch seinem anfang nicht;auch seinem anfang nicht;train9;200000
HspSections-066;Unbekannt;00438276.mp3;00438276.mp3;0;55680;58;1.740000000000001;28004;gilt dies auch noch;gilt dies auch noch;train9;200000
HspSections-066;Unbekannt;00438574.mp3;00438574.mp3;0;55680;58;1.740000000000001;28004;auch das leben wollen;auch das leben wollen;train9;200000
HspSections-066;Unbekannt;00438771.mp3;00438771.mp3;0;55680;58;1.740000000000001;28004;jeden tag;jeden tag;train9;200000
HspSections-066;Unbekannt;00439004.mp3;00439004.mp3;0;55680;58;1.740000000000001;28004;freifläche österreich;freifläche österreich;train9;200000
HspSections-066;Unbekannt;00439072.mp3;00439072.mp3;0;55680;58;1.740000000000001;28004;sondern zeitverzögert;sondern zeitverzögert;train9;100
HspSections-066;Unbekannt;00439550.mp3;00439550.mp3;0;55680;58;1.740000000000001;28004;ohne es gleich zurückzufordern;ohne es gleich zurückzufordern;train9;200000
HspSections-066;Unbekannt;00440385.mp3;00440385.mp3;0;55680;58;1.740000000000001;28004;während seiner regierungszeit;während seiner regierungszeit;train9;200000
HspSections-066;Unbekannt;00440479.mp3;00440479.mp3;0;55680;58;1.740000000000001;28004;wollte der präsident wissen;wollte der präsident wissen;train9;200000
HspSections-066;Unbekannt;00440500.mp3;00440500.mp3;0;55680;58;1.740000000000001;28004;wie die sunday times schrieb;wie die sunday times schrieb;train8;100
HspSections-066;Unbekannt;00440834.mp3;00440834.mp3;0;55680;58;1.740000000000001;28004;geht in jede opernaufführung;geht in jede opernaufführung;train8;10000
HspSections-066;Unbekannt;00440870.mp3;00440870.mp3;0;55680;58;1.740000000000001;28004;einen bund zu flechten;einen bund zu flechten;train9;200000
HspSections-066;Unbekannt;00440874.mp3;00440874.mp3;0;55680;58;1.740000000000001;28004;bin ich doch ein metaphysiker;bin ich doch ein metaphysiker;train9;200000
HspSections-066;Unbekannt;00440890.mp3;00440890.mp3;0;55680;58;1.740000000000001;28004;einfach etwas bewusstgemacht;einfach etwas bewusst gemacht;train9;200000
HspSections-066;Unbekannt;00441073.mp3;00441073.mp3;0;55680;58;1.740000000000001;28004;darüber muss man schweigen;darüber muss man schweigen;train9;200000
HspSections-066;Unbekannt;00441300.mp3;00441300.mp3;0;55680;58;1.740000000000001;28004;sehr geehrte damen und herren;sehr geehrte damen und herren;train9;200000
HspSections-066;Unbekannt;00441595.mp3;00441595.mp3;0;55680;58;1.740000000000001;28004;zu dieser sachbearbeiterin;zu dieser sachbearbeiterin;train9;120000
HspSections-066;Unbekannt;00441864.mp3;00441864.mp3;0;55680;58;1.740000000000001;28004;bin sozusagen dienstlich hier;bin sozusagen dienstlich hier;train8;200000
HspSections-066;Unbekannt;00441880.mp3;00441880.mp3;0;55680;58;1.740000000000001;28004;halb nackt;halb nackt;train9;200000
HspSections-066;Unbekannt;00441905.mp3;00441905.mp3;0;55680;58;1.740000000000001;28004;dann hat er sie unterwegs überfallen;dann hat er sie unterwegs überfallen;train8;200000
HspSections-066;Unbekannt;00442120.mp3;00442120.mp3;0;55680;58;1.740000000000001;28004;nein das möchte ich allein machen;nein das möchte ich allein machen;train9;200000
HspSections-066;Unbekannt;00442186.mp3;00442186.mp3;0;55680;58;1.740000000000001;28004;wir haben deine angaben überprüft;wir haben deine angaben überprüft;train9;200000
HspSections-066;Unbekannt;00442396.mp3;00442396.mp3;0;55680;58;1.740000000000001;28004;wir haben hier in deutschland eine;wir haben hier in deutschland eine;train9;200000
HspSections-066;Unbekannt;00442524.mp3;00442524.mp3;0;55680;58;1.740000000000001;28004;köstlich;köstlich;train8;10
HspSections-066;Unbekannt;00442581.mp3;00442581.mp3;0;56640;59;1.7700000000000014;28422;was ist denn hier los;was ist denn hier los;train9;200000
HspSections-066;Unbekannt;00442864.mp3;00442864.mp3;0;56640;59;1.7700000000000014;28422;das war eben schicksal;das war eben schicksal;train9;200000
HspSections-066;Unbekannt;00442895.mp3;00442895.mp3;0;55680;58;1.740000000000001;28004;wo hast du das her;wo hast du das her;train8;100
HspSections-066;Unbekannt;00443039.mp3;00443039.mp3;0;55680;58;1.740000000000001;28004;er nimmt es nur zurück;er nimmt es nur zurück;train9;120000
HspSections-066;Unbekannt;00443142.mp3;00443142.mp3;0;55680;58;1.740000000000001;28004;an nichts mehr habe ich gedacht;an nichts mehr habe ich gedacht;train9;120000
HspSections-066;Unbekannt;00443572.mp3;00443572.mp3;0;55680;58;1.740000000000001;28004;die einiges auszuhalten hatte;die einiges auszuhalten hatte;train9;200000
HspSections-066;Unbekannt;00443677.mp3;00443677.mp3;0;55680;58;1.740000000000001;28004;versucht er zu untermauern;versucht er zu untermauern;train9;200000
HspSections-066;Unbekannt;00443909.mp3;00443909.mp3;0;55680;58;1.740000000000001;28004;patentanwälte heißt es;patentanwälte heißt es;train8;10000
HspSections-066;Unbekannt;00443950.mp3;00443950.mp3;0;55680;58;1.740000000000001;28004;herrschte jedenfalls aufbruchsstimmung;herrschte jedenfalls aufbruchsstimmung;train9;100
HspSections-066;Unbekannt;00444192.mp3;00444192.mp3;0;55680;58;1.740000000000001;28004;und aus der haut riemen schneiden;und aus der haut riemen schneiden;train9;100
HspSections-066;Unbekannt;00444299.mp3;00444299.mp3;0;55680;58;1.740000000000001;28004;packtierte mit schwarzhändlern;packtierte mit schwarzhändlern;train8;100
HspSections-066;Unbekannt;00444325.mp3;00444325.mp3;0;55680;58;1.740000000000001;28004;den des zweiten jahres;den des zweiten jahres;train9;100
HspSections-066;Unbekannt;00444416.mp3;00444416.mp3;0;55680;58;1.740000000000001;28004;und hölle zu ersparen;und hölle zu ersparen;train9;200000
HspSections-066;Unbekannt;00445035.mp3;00445035.mp3;0;55680;58;1.740000000000001;28004;schreibt peter eigen;schreibt peter eigen;train9;200000
HspSections-066;Unbekannt;00445688.mp3;00445688.mp3;0;55680;58;1.740000000000001;28004;vor blättern von der linde;vor blättern von der linde;train9;200000
HspSections-066;Unbekannt;00445888.mp3;00445888.mp3;0;55680;58;1.740000000000001;28004;wir leisten uns hier allerlei;wir leisten uns hier allerlei;train9;200000
HspSections-066;Unbekannt;00446068.mp3;00446068.mp3;0;55680;58;1.740000000000001;28004;paragraf drei;paragraf drei;train9;200000
HspSections-066;Unbekannt;00446168.mp3;00446168.mp3;0;55680;58;1.740000000000001;28004;ich war ihr nicht bös;ich war ihr nicht bös;train9;200000
HspSections-066;Unbekannt;00446378.mp3;00446378.mp3;0;55680;58;1.740000000000001;28004;ihre werbende kraft;ihre werbende kraft;train9;200000
HspSections-066;Unbekannt;00446382.mp3;00446382.mp3;0;55680;58;1.740000000000001;28004;trotz krieg und grenze;trotz krieg und grenze;train9;200000
HspSections-066;Unbekannt;00446535.mp3;00446535.mp3;0;55680;58;1.740000000000001;28004;liegt der ort der verdammnis;liegt der ort der verdammnis;train9;200000
HspSections-066;Unbekannt;00447569.mp3;00447569.mp3;0;55680;58;1.740000000000001;28004;dass integrität;dass integrität;train9;10000
HspSections-066;Unbekannt;00447730.mp3;00447730.mp3;0;55680;58;1.740000000000001;28004;der friede nennt sich glück;der friede nennt sich glück;train9;200000
HspSections-066;Unbekannt;00448736.mp3;00448736.mp3;0;55680;58;1.740000000000001;28004;jetzt zieht sie über ihn her;jetzt zieht sie über ihn her;train9;200000
HspSections-066;Unbekannt;00448807.mp3;00448807.mp3;0;55680;58;1.740000000000001;28004;das ist kein scherz;das ist kein scherz;train9;200000
HspSections-066;Unbekannt;00448889.mp3;00448889.mp3;0;55680;58;1.740000000000001;28004;von einem der es wert ist;von einem der es wert ist;train9;200000
HspSections-066;Unbekannt;00449156.mp3;00449156.mp3;0;55680;58;1.740000000000001;28004;jeder keller einen brunnen;jeder keller einen brunnen;train9;200000
HspSections-066;Unbekannt;00449195.mp3;00449195.mp3;0;55680;58;1.740000000000001;28004;ergreift besitz von dir;ergreift besitz von dir;train9;200000
HspSections-066;Unbekannt;00449385.mp3;00449385.mp3;0;55680;58;1.740000000000001;28004;bis aufs blut stechen;bis aufs blut stechen;train9;200000
HspSections-066;Unbekannt;00449429.mp3;00449429.mp3;0;55680;58;1.740000000000001;28004;da drehen sie dir den rücken;da drehen sie dir den rücken;train9;120000
HspSections-066;Unbekannt;00449434.mp3;00449434.mp3;0;55680;58;1.740000000000001;28004;wo bleibt dein übermut;wo bleibt dein übermut;train9;120000
HspSections-066;Unbekannt;00449792.mp3;00449792.mp3;0;55680;58;1.740000000000001;28004;bröckeln noch die hände;bröckeln noch die hände;train8;200000
HspSections-066;Unbekannt;00449846.mp3;00449846.mp3;0;55680;58;1.740000000000001;28004;dass er;dass er;train9;120000
HspSections-066;Unbekannt;00450144.mp3;00450144.mp3;0;55680;58;1.740000000000001;28004;jandel sucht einen verlag;jandel sucht einen verlag;train8;1
HspSections-066;Unbekannt;00450758.mp3;00450758.mp3;0;55680;58;1.740000000000001;28004;umfing sie mit den armen;umfing sie mit den armen;train9;200000
HspSections-066;Unbekannt;00451068.mp3;00451068.mp3;0;55680;58;1.740000000000001;28004;juden die nicht koscher leben;juden die nicht koscher leben;train9;100
HspSections-066;Unbekannt;00451257.mp3;00451257.mp3;0;55680;58;1.740000000000001;28004;das geschäft mit den düften;das geschäft mit den düften;train9;200000
HspSections-066;Unbekannt;00451290.mp3;00451290.mp3;0;55680;58;1.740000000000001;28004;der schatten ist ganz allein;der schatten ist ganz allein;train9;200000
HspSections-066;Unbekannt;00451339.mp3;00451339.mp3;0;55680;58;1.740000000000001;28004;stanley war kein schlechter junge;stanley war kein schlechter junge;train9;200000
HspSections-066;Unbekannt;00451493.mp3;00451493.mp3;0;55680;58;1.740000000000001;28004;wenn du mit der arbeit fertig bist;wenn du mit der arbeit fertig bist;train9;200000
HspSections-066;Unbekannt;00451504.mp3;00451504.mp3;0;55680;58;1.740000000000001;28004;und fügte dann rasch hinzu;und fügte dann rasch hinzu;train9;200000
HspSections-066;Unbekannt;00451525.mp3;00451525.mp3;0;55680;58;1.740000000000001;28004;wir brauchen keinen zaun;wir brauchen keinen zaun;train9;200000
HspSections-066;Unbekannt;00451614.mp3;00451614.mp3;0;55680;58;1.740000000000001;28004;und ricky vorgestellt;und ricky vorgestellt;train8;10000
HspSections-066;Unbekannt;00451733.mp3;00451733.mp3;0;55680;58;1.740000000000001;28004;ein polizist hatte ihn gefragt;ein polizist hatte ihn gefragt;train9;200000
HspSections-066;Unbekannt;00451932.mp3;00451932.mp3;0;55680;58;1.740000000000001;28004;er hätte es auf der stelle getan;er hätte es auf der stelle getan;train9;120000
HspSections-066;Unbekannt;00451952.mp3;00451952.mp3;0;55680;58;1.740000000000001;28004;der wagen hielt in ihrer nähe;der wagen hielt in ihrer nähe;train9;200000
HspSections-066;Unbekannt;00452123.mp3;00452123.mp3;0;55680;58;1.740000000000001;28004;ein stück erde herausstach;ein stück erde herausstach;train9;200000
HspSections-066;Unbekannt;00452245.mp3;00452245.mp3;0;55680;58;1.740000000000001;28004;das erste loch ist am schwersten;das erste loch ist am schwersten;train9;200000
HspSections-066;Unbekannt;00452576.mp3;00452576.mp3;0;55680;58;1.740000000000001;28004;außerdem wusste er ja gar nicht;außerdem wusste er ja gar nicht;train9;200000
HspSections-066;Unbekannt;00452624.mp3;00452624.mp3;0;55680;58;1.740000000000001;28004;an denen die jungen graben sollten;an denen die jungen graben sollten;train9;120000
HspSections-066;Unbekannt;00452678.mp3;00452678.mp3;0;55680;58;1.740000000000001;28004;mr pendanski schwieg;mr pendanski schwieg;train8;120000
HspSections-066;Unbekannt;00452692.mp3;00452692.mp3;0;55680;58;1.740000000000001;28004;dann dürfen sie das loch weitergraben;dann dürfen sie das loch weitergraben;train9;200000
HspSections-066;Unbekannt;00452699.mp3;00452699.mp3;0;55680;58;1.740000000000001;28004;möchten sie die flaschen füllen;möchten sie die flaschen füllen;train9;200000
HspSections-066;Unbekannt;00453017.mp3;00453017.mp3;0;55680;58;1.740000000000001;28004;stanley hatte keine ahnung;stanley hatte keine ahnung;train9;200000
HspSections-066;Unbekannt;00453140.mp3;00453140.mp3;0;55680;58;1.740000000000001;28004;ihre roten fingernägel;ihre roten fingernägel;train9;200000
HspSections-066;Unbekannt;00453225.mp3;00453225.mp3;0;55680;58;1.740000000000001;28004;oder er ging zu sam;oder er ging zu sam;train9;200000
HspSections-066;Unbekannt;00453258.mp3;00453258.mp3;0;55680;58;1.740000000000001;28004;sie sehen so nachdenklich aus;sie sehen so nachdenklich aus;train9;200000
HspSections-066;Unbekannt;00453285.mp3;00453285.mp3;0;55680;58;1.740000000000001;28004;das kriegen wir schon wieder hin;das kriegen wir schon wieder hin;train9;200000
HspSections-066;Unbekannt;00453331.mp3;00453331.mp3;0;55680;58;1.740000000000001;28004;genau in diesem moment;genau in diesem moment;train9;200000
HspSections-066;Unbekannt;00453345.mp3;00453345.mp3;0;55680;58;1.740000000000001;28004;sie hörte ein geräusch vor der tür;sie hörte ein geräusch vor der tür;train9;200000
