Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (05378-05598).mp3;5378;5598;208;87773;hat er eben erklärt dass die ausfälle in italien und schweden begonnen haben fragte mansano den fahrer;hat der eben erklärt dass die ausfälle in italien und schweden begonnen haben fragte manzano den fahrer;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (05628-05693).mp3;5628;5693;65;27586;ja weshalb;ja weshalb;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (05714-06253).mp3;5714;6253;519;217758;mansano lief ein schauer den rücken hinab er versuchte die auf ihn einstürzenden gedanken abzublocken weil schweden und italien als einzige länder in europa bereits mehr oder minder flächen deckend die so genannten intelligenten stromzähle einsetzen;manzano lief ein schauer den rücken hinab er versuchte die auf ihn einstürzenden gedanken abzublocken weil schweden und italien als einzige länder in europa bereits mehr oder minder flächendeckend die sogenannten intelligenten stromzähler einsetzen;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (06285-06386).mp3;6285;6386;101;42632;dort hatten die blackouts ihren ausgang genommen;dort hatten die blackouts ihren ausgang genommen;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (06421-06696).mp3;6421;6696;275;115357;die gänsehaut auf seinem rücken schmerzte geradezu mansano spürte eine panik aufsteigen die er nicht kontrollieren konnte;die gänsehaut auf seinem rücken schmerzte geradezu manzano spürte eine panik aufsteigen die er nicht kontrollieren konnte;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (06718-06801).mp3;6718;6801;83;35109;ja und fragte der fahrer;ja und fragte der fahrer;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (06841-07317).mp3;6841;7317;448;188082;mansannus verdacht der ihn sofort beim entdecken des kurts befallen hatte wurde ihm zur gewissheit jemand hatte das italienische und schwedische energienetz übernommen und womöglich weite teile des europäischen;manzanos verdacht der ihn sofort beim entdecken des codes befallen hatte wurde ihm zur gewissheit jemand hatte das italienische und schwedische energienetz übernommen und womöglich weite teile des europäischen;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (07325-07556).mp3;7325;7556;231;96967;in einer beispiellosen aktion hatte dieser jemand den kontinent buchstäblich ausgeschaltet;in einer beispiellosen aktion hatte dieser jemand den kontinent buchstäblich ausgeschaltet;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (07563-07708).mp3;7563;7708;145;61023;immer wieder hatten fachleute solche szenarien diskutiert;immer wieder hatten fachleute solche szenarien diskutiert;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (07710-07889).mp3;7710;7889;174;73562;wenn auch nie in diesem ausmors schon die kurzfristigen schäden gingen in die milliarden;wenn auch nie in diesem ausmaß schon die kurzfristigen schäden gingen in die milliarden;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (07910-08288).mp3;7910;8288;378;158407;auf keinen fall durfte dieser zustand länger andauern bereits nach wenigen tagen würde chaos herrschen und binnen einer weiteren woche in blanke anarchie übergehen;auf keinen fall durfte dieser zustand länger andauern bereits nach wenigen tagen würde chaos herrschen und binnen einer weiteren woche in blanke anarchie übergehen;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (08308-08386).mp3;8308;8386;78;33019;kaum wer hatte gedacht dass es möglich wäre;kaum jemand hatte gedacht dass es möglich wäre;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (08420-08485).mp3;8420;8485;65;27586;sie hatten sich getäuscht;sie hatten sich getäuscht;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (08515-08611).mp3;8515;8611;96;40543;zum glück wusste ich bei der polizei noch nichts davon;zum glück wusste ich bei der polizei noch nichts davon;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (08610-08761).mp3;8610;8761;151;63530;dachte er die idioten hätten mich gleich für verrückt erklärt und eingewiesen;dachte er die idioten hätten mich gleich für verrückt erklärt und eingewiesen;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (08760-08905).mp3;8760;8905;145;61023;dasselbe würde der taxifahrer denken wenn ich ihm erzähle was ich glaube;dasselbe würde der taxifahrer denken wenn ich ihm erzähle was ich glaube;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (08941-09119).mp3;8941;9119;178;74815;er versuchte einen klaren gedanken zu fassen ich phantasiere dachte er;er versuchte einen klaren gedanken zu fassen ich fantasiere dachte er;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (09120-09330).mp3;9120;9330;210;88190;es ist nur ein stromausfall hat man schon erlebt geht vorbei in ein paar stunden lachen wir darüber;es ist nur ein stromausfall hat man schon erlebt geht vorbei in ein paar stunden lachen wir darüber;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (09375-09468).mp3;9375;9468;93;39289;auf einmal kam er sich lächerlich vor;auf einmal kam er sich lächerlich vor;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (09484-09669).mp3;9484;9669;185;77741;was glaubte er einem der größten energieversorger europas erzählen zu können;was glaubte er einem der größten energieversorger europas erzählen zu können;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (09694-10031).mp3;9694;10031;303;127478;in diesem moment hielt das taxi vor dem glaspalast von enel als er bezahlte bemerkte man sano dass er sein letztes bargeld ausgab;in diesem moment hielt das taxi vor dem glaspalast von enel als er bezahlte bemerkte manzano dass er sein letztes bargeld ausgab;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (10123-10434).mp3;10123;10434;311;130404;die eingangstüren waren verschlossen davor hielt eine kette von sicherheitsleuten journalisten schaulustige und aufgebrachter kunden zurück;die eingangstüren waren verschlossen davor hielt eine kette von sicherheitsleuten journalisten schaulustige und aufgebrachte kunden zurück;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (10468-10706).mp3;10468;10706;232;97803;mansano zählte mindestens sieben kamera tiams ein dutzend fotografen und viele menschen die er nicht zuordnen konnte;manzano zählte mindestens sieben kamerateams ein dutzend fotografen und viele menschen die er nicht zuordnen konnte;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (10730-11297).mp3;10730;11297;547;229461;mansano zwängte sich durch die menge hindurch und erklärte einem der schwarz gekleideten sicherheitsmänner dass er hinein müsste hinter ihm in der empfangshalle strahlten nur ein paar spotts über dem tresen an dem zwei frauen telefonierten und ein mann auf einen bildschirm starrte;manzano zwängte sich durch die menge hindurch und erklärte einem der schwarz gekleideten sicherheitsmänner dass er hineinmüsste hinter ihm in der empfangshalle strahlten nur ein paar spots über dem tresen an dem zwei frauen telefonierten und ein mann auf einen bildschirm starrte;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (11330-11395).mp3;11330;11395;65;27586;heute wird niemand eingelassen;heute wird niemand eingelassen;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (11462-12379).mp3;11462;12379;864;362790;geduldig trug man sano erneut seine entdeckung vor und bat mit einem verantwortlichen sprechen zu dürfen von hinten drängten journalisten heran interessierten sich allerdings nicht für mansano der mann wandte sich ab und flüsterte in sein hedset mansano holte tief luft und ging einfach an ihm vorbei bevor er die tür erreicht hatte stand bereits ein anderer sicherheitsmann vor ihm der erste zischte befehle in sein mikrofon;geduldig trug manzano erneut seine entdeckung vor und bat mit einem verantwortlichen sprechen zu dürfen von hinten drängten journalisten heran interessierten sich allerdings nicht für manzano der mann wandte sich ab und flüsterte in sein headset manzano holte tief luft und ging einfach an ihm vorbei bevor er die tür erreicht hatte stand bereits ein anderer sicherheitsmann vor ihm der erste zischte befehle in sein mikrofon;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (12399-12571).mp3;12399;12571;173;73144;mansano ließ sich nicht beirren immerhin hatte er jetzt nicht mehr die reporter im rücken;manzano ließ sich nicht beirren immerhin hatte er jetzt nicht mehr die reporter im rücken;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (12597-12887).mp3;12597;12887;290;121627;hören sie schnauzte er sein gegenüber an ich weiß was diesen ganzen schlamassel hier ausgelöst hat und es muss sich den herrschaften da drin mitteilen;hören sie schnauzte er sein gegenüber an ich weiß was diesen ganzen schlamassel hier ausgelöst hat und das muss ich den herrschaften da drinnen mitteilen;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (12898-13010).mp3;12898;13010;112;47230;wie wollen sie ihren vorgesetzten später erklären dass sie mich daran gehindert haben;wie wollen sie ihren vorgesetzten später erklären dass sie mich daran gehindert haben;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (13022-13106).mp3;13022;13106;84;35527;und glauben sie mir sie werden es erklären müssen;und glauben sie mir sie werden es erklären müssen;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (13177-13295).mp3;13177;13295;118;49738;der sicherheitsmann tauschte unschlüssige blicke mit seinem kollegen;der sicherheitsmann tauschte unschlüssige blicke mit seinem kollegen;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (13312-13469).mp3;13312;13469;157;66038;dann redete er in sein mikro ohne man sanom aus den augen zu verlieren;dann redete er in sein mikro ohne manzano aus den augen zu verlieren;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (13500-13741).mp3;13500;13741;190;80249;mansanom musterte ihn mit ernstem gesicht endlich kommen sie mit;manzano musterte ihn mit ernstem gesicht endlich kommen sie mit;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (13812-14187).mp3;13812;14187;354;148795;mansano folgte dem mann zu dem lang geschwungenen empfangstresen hinter dem die drei angestellten ziemlich verloren wirkten eine der damen begrüßte sie mit verkniffenem gesicht;manzano folgte dem mann zu dem lang geschwungenen empfangstresen hinter dem die drei angestellten ziemlich verloren wirkten eine der damen begrüßte sie mit verkniffenem gesicht;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (14225-14305).mp3;14225;14305;80;33855;warten sie bitte hier es kommt gleich jemand;warten sie bitte hier es kommt gleich jemand;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (14363-15152).mp3;14363;15152;754;315979;mansano hatte verständnis für die sicherheitsvorkehrungen des unternehmens aber keinerlei geduld mehr würden diese menschen ahnen was er vermutete und was sie in den nächsten tagen womöglich erwartete sie hätten ihn im eiltempo vorgelassen er setzte sich in einen der designersessel aber je länger er in der halle wartete desto kleiner kam er sich mit seiner idee vor;manzano hatte verständnis für die sicherheitsvorkehrungen des unternehmens aber keinerlei geduld mehr würden diese menschen ahnen was er vermutete und was sie in den nächsten tagen womöglich erwartete sie hätten ihn im eiltempo vorgelassen er setzte sich in einen der designersessel aber je länger er in der halle wartete desto kleiner kam er sich mit seiner idee vor;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (15206-15440).mp3;15206;15440;234;98221;zwanzig minuten später wollte er schon wieder gehen da erschien ein nachwuchsmanager wie aus dem bilderbuch jung;zwanzig minuten später wollte er schon wieder gehen da erschien ein nachwuchsmanager wie aus dem bilderbuch jung;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (15448-15513).mp3;15448;15513;65;27586;groß smart;groß smart;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (15515-15644).mp3;15515;15644;129;54335;tadellos frisiert auch heute in schlips und anzug;tadellos frisiert auch heute in schlips und anzug;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (15670-15909).mp3;15670;15909;239;100311;nur die ringe unter den augen verrieten dass er in der vergangenen nacht noch weniger schlaf als gewöhnlich gefunden hatte;nur die ringe unter den augen verrieten dass er in der vergangenen nacht noch weniger schlaf als gewöhnlich gefunden hatte;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (15949-16059).mp3;15949;16059;110;46394;er stellte sich als mario curadso vor;er stellte sich als mario curazzo vor;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (16075-16141).mp3;16075;16141;66;28004;übergangslos erklärte er;übergangslos erklärte er;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (16180-16264).mp3;16180;16264;84;35527;woher weiß ich dass sie kein journalist sind;woher weiß ich dass sie kein journalist sind;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (16317-16467).mp3;16317;16467;150;63112;weil ich weder kamera noch aufnahmegerät bei mir habe;weil ich weder kamera noch aufnahmegerät bei mir habe;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (16467-16611).mp3;16467;16611;144;60605;und im übrigen will ich von ihnen auch gar nichts wissen sondern ihnen etwas mitteilen;und im übrigen will ich von ihnen auch gar nichts wissen sondern ihnen etwas mitteilen;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (16676-16850).mp3;16676;16850;174;73143;letzteres klingt durchaus wie ein journalist wenn sie mir meine zeit stehlen werfe ich sie eigenhändig raus;letzteres klingt durchaus wie ein journalist wenn sie mir meine zeit stehlen werfe ich sie eigenhändig raus;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (16891-17143).mp3;16891;17143;252;105744;dass er dazu in der lage war glaubte man sano so fort curazo war noch einen kopf größer als er und wirkte sehr gut trainiert;dass er dazu in der lage war glaubte manzano sofort curazzo war noch einen kopf größer als er und wirkte sehr gut trainiert;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (17199-17453).mp3;17199;17453;234;98640;sagt ihn k l neun fünf sechs siebendrei neun etwas fragte man sano;sagt ihnen kl neunhundertsechsundfünfzigtausendsiebenhundertneununddreißig etwas fragte manzano;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (17471-17692).mp3;17471;17692;190;80249;curazau starrte ihn ausdruckslos an dann antwortete er;curazzo starrte ihn ausdruckslos an dann antwortete er;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (17713-17847).mp3;17713;17847;134;56425;ein coade für die sturmzeller der bei uns nicht zum einsatz kommt;ein code für die stromzähler der bei uns nicht zum einsatz kommt;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (17888-17990).mp3;17888;17990;102;43050;jetzt war es an mansano überrascht zu sein;jetzt war es an manzano überrascht zu sein;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (18006-18167).mp3;18006;18167;161;67710;entweder war das thema korasus spezialgebiet oder der mann war richtig gut;entweder war das thema curazzos spezialgebiet oder der mann war richtig gut;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (18187-18252).mp3;18187;18252;65;27586;oder sie wussten bereits bescheid;oder sie wussten bereits bescheid;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (18265-18477).mp3;18265;18477;173;73144;warum stand er denn heute nacht auf meinem zeller wieder der nichts sagende durchdringende blick;warum stand er dann heute nacht auf meinem zähler wieder der nichtssagende durchdringende blick;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (18514-19100).mp3;18514;19100;564;236566;man sahnu überlegte ob er auch erzählen sollte dass er das smartmieter gehackt und den code deaktiviert hatte immerhin hatte er sich damit vermutlich strafbar gemacht doch sein programmiererstolz war stärker er schilderte die ereignisse der vergangenen nacht in kurzen worten;manzano überlegte ob er auch erzählen sollte dass er das smart meter gehackt und den code deaktiviert hatte immerhin hatte er sich damit vermutlich strafbar gemacht doch sein programmiererstolz war stärker er schilderte die ereignisse der vergangenen nacht in kurzen worten;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (19159-19406).mp3;19159;19406;211;89026;curaso hörte mit versteinerter miene zu sagte jedoch schließlich kommen sie mit;curazzo hörte mit versteinerter miene zu sagte jedoch schließlich kommen sie mit;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (19442-19659).mp3;19442;19659;177;74816;er führte ihn durch menschenleere glasfluche haben sie noch keine meldung darüber erhalten;er führte ihn durch menschenleere glasflure haben sie noch keine meldungen darüber erhalten;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (19666-19813).mp3;19666;19813;130;55172;fragte mansano das können uns die zuständigen sagen;fragte manzano das können uns die zuständigen sagen;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (19825-19902).mp3;19825;19902;77;32601;erwiderte kuratso kurz angebunden;erwiderte curazzo kurz angebunden;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (19939-20120).mp3;19939;20120;181;76069;sie erreichten einen riesigen raum dessen eine wand von gigantischen bildschirmen bedeckt war;sie erreichten einen riesigen raum dessen eine wand von gigantischen bildschirmen bedeckt war;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (20119-20859).mp3;20119;20859;727;305111;davor saßen an kreisförmig angeordneten tischen dutzende menschen vor zahllosen computermunitoren mansano fühlte sich an die brücke eines raumschiffs in fernsehsehrien erinnert die meisten anwesenden hatten nicht viel geschlafen wie er an den roten augen unrasierten gesichtern und zerzausten frisuren erkennen konnte;davor saßen an kreisförmig angeordneten tischen dutzende menschen vor zahllosen computermonitoren manzano fühlte sich an die brücke eines raumschiffs in fernsehserien erinnert die meisten anwesenden hatten nicht viel geschlafen wie er an den roten augen unrasierten gesichtern und zerzausten frisuren erkennen konnte;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (20887-21117).mp3;20887;21117;230;96549;im gegensatz zu seinem begleiter hatten sie ihre jacketts abgelegt und saßen mit aufgerollten hemdsärmeln da;im gegensatz zu seinem begleiter hatten sie ihre jacketts abgelegt und saßen mit aufgerollten hemdsärmeln da;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (21137-21216).mp3;21137;21216;79;33437;die luft roch ranzig;die luft roch ranzig;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (21243-21367).mp3;21243;21367;124;52245;eine geräuschkulisse aus zahlreichen gesprächen erfüllte den raum;eine geräuschkulisse aus zahlreichen gesprächen erfüllte den raum;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (21403-21671).mp3;21403;21671;248;104490;die leitsteller erklärte korazo er führte ihn zu einer gruppe die über einen tisch gebeugt dastand;die leitstelle erklärte curazzo er führte ihn zu einer gruppe die über einen tisch gebeugt dastand;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (21707-21877).mp3;21707;21877;170;71472;als man sano vorgestellt wurde sah er in ausgelaugte gesichter;als manzano vorgestellt wurde sah er in ausgelaugte gesichter;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (21896-22145).mp3;21896;22145;219;92370;kurazo erläuterte warum er ihn hergebracht hatte die runde schien nicht sonderlich beeindruckt;curazzo erläuterte warum er ihn hergebracht hatte die runde schien nicht sonderlich beeindruckt;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (22159-22276).mp3;22159;22276;117;49320;ein weiteres mal wiederholte mansano seine geschichte;ein weiteres mal wiederholte manzano seine geschichte;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (22305-22475).mp3;22305;22475;170;71472;ein älterer mann mit offenem obersten hemdknopf und loser krawatte fragte;ein älterer mann mit offenem obersten hemdknopf und loser krawatte fragte;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (22516-22617).mp3;22516;22617;101;42632;und als sie aufwachten war der strom wieder weg;und als sie aufwachten war der strom wieder weg;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (22629-22726).mp3;22629;22726;97;40960;sind sie sicher dass sie das alles nicht nur geträumt haben;sind sie sicher dass sie das alles nicht nur geträumt haben;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (22770-22923).mp3;22770;22923;153;64366;ein namensschild an seiner brust wies ihn als el tropano aus;ein namensschild an seiner brust wies ihn als l troppano aus;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (22951-23102).mp3;22951;23102;139;58933;mansano spürte wie er rot anlief hundertprozentig sicher;manzano spürte wie er rot anlief hundertprozentig sicher;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (23124-23221).mp3;23124;23221;97;40960;haben sie bislang keine derartigen meldungen bekommen;haben sie bislang keine derartigen meldungen bekommen;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (23242-23307).mp3;23242;23307;65;27586;der mann schüttelte den kopf;der mann schüttelte den kopf;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (23322-23409).mp3;23322;23409;87;36781;kann der code versehentlich aktiviert worden sein;kann der code versehentlich aktiviert worden sein;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (23427-23639).mp3;23427;23639;208;87773;nein in den nachrichten habe ich gehört dass die ausfähle in italien und schweden begonnen haben stimmt das;nein in den nachrichten habe ich gehört dass die ausfälle in italien und schweden begonnen haben stimmt das;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (23676-23770).mp3;23676;23770;94;39707;sie gehören zu den ersten ja;sie gehörten zu den ersten ja;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (23817-24033).mp3;23817;24033;216;90698;jene beiden länder die praktisch schon vollständig mit smarthmietern ausgestattet sind ein seltsamer zufall finden sie nicht;jene beiden länder die praktisch schon vollständig mit smart metern ausgestattet sind ein seltsamer zufall finden sie nicht;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (24090-24175).mp3;24090;24175;85;35945;sie glauben die zähler wurden manipuliert;sie glauben die zähler wurden manipuliert;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (24185-24285).mp3;24185;24285;100;42214;fragte einer mit schnurrbart und föhnfrisur;fragte einer mit schnurrbart und fönfrisur;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (24299-24567).mp3;24299;24567;243;102401;auf dem schild an seiner brust las man sano den namen uparigi ich konnte es warum sollte jemand anders es nicht können;auf dem schild an seiner brust las manzano den namen u parigi ich konnte es warum sollte jemand anders es nicht können;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (24605-24696).mp3;24605;24696;91;38453;dutzender millionen in ganz italien;dutzende millionen in ganz italien;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (24764-25009).mp3;24764;25009;245;102818;über einen heck des strom systems hatte sich man sano noch nie ernsthaft den kopf zerbrochen aber wenn er in einen zähler kam;über einen hack des stromsystems hatte sich manzano noch nie ernsthaft den kopf zerbrochen aber wenn er in einen zähler kam;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (25015-25175).mp3;25015;25175;160;67292;gelangte man wahrscheinlich auch in die anderen mit einem virus oder einem wurm;gelangte man wahrscheinlich auch in die anderen mit einem virus oder einem wurm;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (25225-25326).mp3;25225;25326;101;42632;das problem sind doch nicht die zähler;das problem sind doch nicht die zähler;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (25334-25567).mp3;25334;25567;233;97803;erklärte trapano dabei wandte er sich an die anderen wie um sie an etwas zu erinnern das bereits diskutiert worden war;erklärte troppano dabei wandte er sich an die anderen wie um sie an etwas zu erinnern das bereits diskutiert worden war;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (25598-25744).mp3;25598;25744;146;61440;wir haben netzinstabilitäten die wir einfach wieder in den griff bekommen müssen;wir haben netzinstabilitäten die wir einfach wieder in den griff bekommen müssen;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (25773-25980).mp3;25773;25980;207;86936;zu mansano sagte er danke dass sie sich zu uns bemüht haben herr curazo begleitet sie hinaus;zu manzano sagte er danke dass sie sich zu uns bemüht haben herr curazzo begleitet sie hinaus;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (26037-26800).mp3;26037;26800;718;300931;mansano setzte zu einer antwort an als kurasou ihn dezent am ellen bogen fasste auf dem weg zum ausgang redete man sano auf kurazo ein die zehler zu überprüfen und ihre erkenntnisse mit anderen unternehmen zu teilen er konnte nur hoffen ein korn des zweifels gesät zu haben dass in den nächsten stunden aufgehen würde viel hoffnung machte er sich nicht;manzano setzte zu einer antwort an als curazzo ihn dezent am ellenbogen fasste auf dem weg zum ausgang redete manzano auf curazzo ein die zähler zu überprüfen und ihre erkenntnisse mit anderen unternehmen zu teilen er konnte nur hoffen ein korn des zweifels gesät zu haben das in den nächsten stunden aufgehen würde viel hoffnung machte er sich nicht;translate
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (26835-27017).mp3;26835;27017;182;76487;am empfang bat er ein taxi rufen zu lassen das er mit kredit oder bankkarte zahlen konnte;am empfang bat er ein taxi rufen zu lassen das er mit kredit oder bankkarte zahlen konnte;train
Marc Elsberg;Steffen Groth;Blackout - Morgen ist es zu spät;01-10.mp3;01-10 (27040-27106).mp3;27040;27106;66;28004;bekommen sie momentan keines;bekommen sie momentan keines;train
