Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action;Sort1
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;023 - Kapitel 5(2).mp3;023 - Kapitel 5(2) (17786-17923).mp3;17786;17923;137;57679;die anderen banditen sammelten weiter wertgegenstände ein;die anderen banditen sammelten weiter wertgegenstände ein;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;023 - Kapitel 5(2).mp3;023 - Kapitel 5(2) (17937-18128).mp3;17937;18128;191;80249;es waren so viele männer dass es trotz der zahlreichen gäste nicht allzu lange dauerte;es waren so viele männer dass es trotz der zahlreichen gäste nicht allzu lange dauerte;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;023 - Kapitel 5(2).mp3;023 - Kapitel 5(2) (18162-18245).mp3;18162;18245;83;35109;in ordnung rief der anführer;in ordnung rief der anführer;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;023 - Kapitel 5(2).mp3;023 - Kapitel 5(2) (18264-18329).mp3;18264;18329;65;27586;nehmt euch eine geisel;nehmt euch eine geisel;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;023 - Kapitel 5(2).mp3;023 - Kapitel 5(2) (18360-18589).mp3;18360;18589;200;84429;zu laut dachte waxillium wen denn rief einer der banditen zurück;zu laut dachte waxillium wen denn rief einer der banditen zurück;translate;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;023 - Kapitel 5(2).mp3;023 - Kapitel 5(2) (18611-18694).mp3;18611;18694;83;35109;sie machen ein schauspiel daraus;sie machen ein schauspiel daraus;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;023 - Kapitel 5(2).mp3;023 - Kapitel 5(2) (18709-18829).mp3;18709;18829;120;50574;ist mir egal antwortete der anführer;ist mir egal antwortete der anführer;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;023 - Kapitel 5(2).mp3;023 - Kapitel 5(2) (18868-19021).mp3;18868;19021;153;64366;wir sollen glauben dass er jemanden aufs geratewohl auswählt;wir sollen glauben dass er jemanden aufs geratewohl auswählt;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;023 - Kapitel 5(2).mp3;023 - Kapitel 5(2) (19048-19113).mp3;19048;19113;65;27586;jeder ist gleich gut;jeder ist gleich gut;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;023 - Kapitel 5(2).mp3;023 - Kapitel 5(2) (19114-19208).mp3;19114;19208;94;39707;fuhr der boss fort sagen wir;fuhr der boss fort sagen wir;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;023 - Kapitel 5(2).mp3;023 - Kapitel 5(2) (19223-19332).mp3;19223;19332;109;45976;die da er zeigte auf steris;die da er zeigte auf steris;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;023 - Kapitel 5(2).mp3;023 - Kapitel 5(2) (19369-19682).mp3;19369;19682;307;129150;steris eine der früheren geiseln war ihre cousine gewesen natürlich sie hatten dieselbe abstammung;steris eine der früheren geiseln war ihre cousine gewesen natürlich sie hatten dieselbe abstammung;translate;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;023 - Kapitel 5(2).mp3;023 - Kapitel 5(2) (19702-19818).mp3;19702;19818;116;48902;das zucken in waxilliums auge wurde stärker;das zucken in waxilliums auge wurde stärker;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;023 - Kapitel 5(2).mp3;023 - Kapitel 5(2) (19855-19965).mp3;19855;19965;110;46394;nein diesmal nehmen wir gleich zwei;nein diesmal nehmen wir gleich zwei;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;023 - Kapitel 5(2).mp3;023 - Kapitel 5(2) (19972-20151).mp3;19972;20151;179;75233;entschied der boss und schickte seinen kolossblütigen lakai zu den tischen zurück;entschied der boss und schickte seinen kolossblütigen lakai zu den tischen zurück;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;023 - Kapitel 5(2).mp3;023 - Kapitel 5(2) (20160-20299).mp3;20160;20299;139;58515;falls uns jemand folgen sollte müssen sie dafür leiden;falls uns jemand folgen sollte müssen sie dafür leiden;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;023 - Kapitel 5(2).mp3;023 - Kapitel 5(2) (20302-20408).mp3;20302;20408;106;44722;ein paar juwelen sind kein leben wert;ein paar juwelen sind kein leben wert;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;023 - Kapitel 5(2).mp3;023 - Kapitel 5(2) (20412-20583).mp3;20412;20583;171;71889;wir lassen die geiseln frei sobald wir sicher sind dass keiner hinter uns herläuft;wir lassen die geiseln frei sobald wir sicher sind dass keiner hinter uns herläuft;train7;10000
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;023 - Kapitel 5(2).mp3;023 - Kapitel 5(2) (20605-20771).mp3;20605;20771;148;62695;lügner dachte waxillium was hast du mit ihnen vor;lügner dachte waxillium was hast du mit ihnen vor;translate;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;023 - Kapitel 5(2).mp3;023 - Kapitel 5(2) (20770-21141).mp3;20770;21141;372;156318;warum der mann mit dem kolossblut in den adern der waynes hut gestohlen hatte trat auf wax' tisch zu und packte marasi bei der schulter;warum der mann mit dem kolossblut in den adern der waynes hut gestohlen hatte trat auf wax' tisch zu und packte marasi bei der schulter;translate;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;023 - Kapitel 5(2).mp3;023 - Kapitel 5(2) (21170-21248).mp3;21170;21248;78;33019;du bist so gut wie jede andere;du bist so gut wie jede andere;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;023 - Kapitel 5(2).mp3;023 - Kapitel 5(2) (21252-21403).mp3;21252;21403;151;63530;sagte er du kommst mit uns meine schöne;sagte er du kommst mit uns meine schöne;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (00018-00185).mp3;18;185;167;70218;sie zuckte zusammen als er sie berührte und ließ ihr notizbuch dabei fallen;sie zuckte zusammen als er sie berührte und ließ ihr notizbuch dabei fallen;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (00206-00302).mp3;206;302;96;40543;nanu sagte ein anderer bandit;nanu sagte ein anderer bandit;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (00322-00390).mp3;322;390;68;28840;was ist das denn;was ist das denn;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (00389-00496).mp3;389;496;107;45140;er hob das büchlein auf und durchblätterte es;er hob das büchlein auf und durchblätterte es;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (00509-00617).mp3;509;617;108;45558;da stehn nur wörter drin tarson;da stehn nur wörter drin tarson;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (00625-00699).mp3;625;699;74;31347;du idiot;du idiot;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (00709-00801).mp3;709;801;92;38871;sagte der kolossblüter namens tarson;sagte der kolossblüter namens tarson;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (00831-00897).mp3;831;897;66;28004;du kannst nicht lesen oder;du kannst nicht lesen oder;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (00922-00987).mp3;922;987;65;27586;er reckte sich vor;er reckte sich vor;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (01001-01118).mp3;1001;1118;117;49320;das ist doch eine beschreibung von mir oder;das ist doch eine beschreibung von mir oder;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (01138-01224).mp3;1138;1224;86;36363;ich sagte marasi;ich sagte marasi;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (01231-01367).mp3;1231;1367;136;57261;es sollte nur eine erinnerungshilfe sein für mein tagebuch;es sollte nur eine erinnerungshilfe sein für mein tagebuch;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (01385-01549).mp3;1385;1549;164;68964;klar meinte tarson und steckte das notizbuch in die tasche;klar meinte tarson und steckte das notizbuch in die tasche;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (01556-01756).mp3;1556;1756;200;84010;als seine hand wieder hervorkam hielt sie eine pistole die er auf marasi richtete;als seine hand wieder hervorkam hielt sie eine pistole die er auf marasi richtete;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (01774-01895).mp3;1774;1895;121;50992;sie wurde bleich waxillium stand auf;sie wurde bleich waxillium stand auf;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (01900-02131).mp3;1900;2131;231;96967;stahl brannte in seinem magen eine sekunde später zeigte die waffe des anderen banditen auf seinen kopf;stahl brannte in seinem magen eine sekunde später zeigte die waffe des anderen banditen auf seinen kopf;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (02146-02276).mp3;2146;2276;130;54753;dein mädchen wird es gut bei uns haben alter knabe;dein mädchen wird es gut bei uns haben alter knabe;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (02278-02409).mp3;2278;2409;131;55171;sagte tarson mit einem lächeln auf seinen grauen lippen;sagte tarson mit einem lächeln auf seinen grauen lippen;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (02432-02497).mp3;2432;2497;65;27586;komm wir gehen;komm wir gehen;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (02498-02655).mp3;2498;2655;157;66038;er zerrte marasi auf die beine und schob sie auf den nördlichen ausgang zu;er zerrte marasi auf die beine und schob sie auf den nördlichen ausgang zu;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (02676-03050).mp3;2676;3050;359;150884;waxillium starrte auf die pistole des anderen banditen mit einem allomantischen drücken könnte er sie seinem besitzer ins gesicht treiben und ihm vielleicht die nase brechen;waxillium starrte auf die pistole des anderen banditen mit einem allomantischen drücken könnte er sie seinem besitzer ins gesicht treiben und ihm vielleicht die nase brechen;translate;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (03077-03228).mp3;3077;3228;151;63530;der bandit wirkte als wollte er nur zu gern den abzug betätigen;der bandit wirkte als wollte er nur zu gern den abzug betätigen;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (03242-03329).mp3;3242;3329;87;36781;dieser raubzug schien ihn zu erregen;dieser raubzug schien ihn zu erregen;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (03334-03763).mp3;3334;3763;406;170529;waxillium hatte schon oft männer wie ihn gesehen sie waren gefährlich der bandit zögerte warf einen blick zu seinen freunden hinüber senkte schließlich die waffe und lief auf den ausgang zu;waxillium hatte schon oft männer wie ihn gesehen sie waren gefährlich der bandit zögerte warf einen blick zu seinen freunden hinüber senkte schließlich die waffe und lief auf den ausgang zu;translate;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (03815-03931).mp3;3815;3931;116;48902;ein anderer mann stieß steris in richtung der tür;ein anderer mann stieß steris in richtung der tür;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (03963-04479).mp3;3963;4479;446;188083;wax zischte wayne wie konnte ein mann von ehre bei so etwas zusehen waxilliums gerechtigkeitsinstinkt verlangte von ihm etwas zu unternehmen zu kämpfen;wax zischte wayne wie konnte ein mann von ehre bei so etwas zusehen waxilliums gerechtigkeitsinstinkt verlangte von ihm etwas zu unternehmen zu kämpfen;translate;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (04478-04665).mp3;4478;4665;168;71054;wax sagte wayne leise man macht manchmal fehler;wax sagte wayne leise man macht manchmal fehler;translate;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (04678-04780).mp3;4678;4780;102;43050;das mit lessie war nicht deine schuld;das mit lessie war nicht deine schuld;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (04801-04929).mp3;4801;4929;128;53917;ich wayne packte seine duellstäbe;ich wayne packte seine duellstäbe;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (04956-05056).mp3;4956;5056;100;42214;also ich werde jetzt etwas unternehmen;also ich werde jetzt etwas unternehmen;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (05078-05150).mp3;5078;5150;72;30512;das ist es nicht wert;das ist es nicht wert;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (05149-05353).mp3;5149;5353;203;85683;ein leben dafür aufs spiel zu setzen wayne sagte waxillium und schüttelte seine benommenheit ab;ein leben dafür aufs spiel zu setzen wayne sagte waxillium und schüttelte seine benommenheit ab;translate;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (05361-05441).mp3;5361;5441;80;33855;hier geht es nicht nur um mich;hier geht es nicht nur um mich;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (05450-05523).mp3;5450;5523;73;30929;es stimmt wayne wir;es stimmt wayne wir;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (05542-05608).mp3;5542;5608;66;28004;wie könnt ihr es wagen;wie könnt ihr es wagen;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (05614-05690).mp3;5614;5690;76;32183;brüllte eine vertraute stimme;brüllte eine vertraute stimme;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (05705-05853).mp3;5705;5853;148;62276;sie gehörte großherr peterus dem früheren polizisten;sie gehörte großherr peterus dem früheren polizisten;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (05869-06036).mp3;5869;6036;167;70218;der alte mann riss sich die serviette vom kopf und kam taumelnd auf die beine;der alte mann riss sich die serviette vom kopf und kam taumelnd auf die beine;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (06051-06116).mp3;6051;6116;65;27586;ihr feiglinge;ihr feiglinge;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (06115-06253).mp3;6115;6253;138;58097;ich will eure geisel sein wenn ihr unbedingt eine haben wollt;ich will eure geisel sein wenn ihr unbedingt eine haben wollt;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (06283-06358).mp3;6283;6358;75;31765;die banditen beachteten ihn gar nicht;die banditen beachteten ihn gar nicht;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (06370-06649).mp3;6370;6649;279;117029;die meisten rannten bereits auf die ausgänge des saals zu wedelten mit ihren gewehren herum und brachten die gäste damit zum erzittern;die meisten rannten bereits auf die ausgänge des saals zu wedelten mit ihren gewehren herum und brachten die gäste damit zum erzittern;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (06669-06798).mp3;6669;6798;129;54335;feiglinge schrie peterus noch einmal;feiglinge schrie peterus noch einmal;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (06802-07058).mp3;6802;7058;256;107416;ihr seid nichts als hunde jeder einzelne von euch ich werde dafür sorgen dass ihr aufgeknüpft werdet;ihr seid nichts als hunde jeder einzelne von euch ich werde dafür sorgen dass ihr aufgeknüpft werdet;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (07057-07349).mp3;7057;7349;292;122463;nehmt mich anstelle dieser mädchen sonst werdet ihr hängen das schwöre ich beim überlebenden höchstpersönlich;nehmt mich anstelle dieser mädchen sonst werdet ihr hängen das schwöre ich beim überlebenden höchstpersönlich;train9;100
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (07376-07673).mp3;7376;7673;297;124552;er stolperte dem fliehenden anführer nach und kam dabei an etlichen großherren damen und anderen schwerreichen vorbei;er stolperte dem fliehenden anführer nach und kam dabei an etlichen großherren damen und anderen schwerreichen vorbei;train7;10000
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (07676-07855).mp3;7676;7855;179;75233;von denen sich die meisten zu boden geworfen hatten und unter den tischen versteckten;von denen sich die meisten zu boden geworfen hatten und unter den tischen versteckten;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (07885-08193).mp3;7885;8193;300;126225;da rennt der einzige mensch in diesem raum dahin der mut hat dachte waxillium und verspürte plötzlich eine mächtige scham;da rennt der einzige mensch in diesem raum dahin der mut hat dachte waxillium und verspürte plötzlich eine mächtige scham;translate;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (08207-08400).mp3;8207;8400;175;73979;er und wayne steris hatte die tür beinahe erreicht;er und wayne steris hatte die tür beinahe erreicht;translate;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (08438-08518).mp3;8438;8518;80;33855;ich darf das nicht zulassen;ich darf das nicht zulassen;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (08517-08604).mp3;8517;8604;87;36781;ich feiglinge;ich feiglinge;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (08634-08917).mp3;8634;8917;283;118701;der maskierte banditenführer wirbelte plötzlich herum hob ruckartig die hand dann hallte ein schuss durch den großen ballsaal;der maskierte banditenführer wirbelte plötzlich herum hob ruckartig die hand dann hallte ein schuss durch den großen ballsaal;train9;20000
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (08949-09040).mp3;8949;9040;91;38453;innerhalb eines herzschlages war es vorbei;innerhalb eines herzschlages war es vorbei;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (09072-09191).mp3;9072;9191;119;50156;der alte peterus sackte zu einem haufen zusammen;der alte peterus sackte zu einem haufen zusammen;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (09199-09342).mp3;9199;9342;143;60187;rauch kräuselte sich in der luft über der waffe des anführers;rauch kräuselte sich in der luft über der waffe des anführers;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (09388-09483).mp3;9388;9483;95;40125;oh sagte wayne leise;oh sagte wayne leise;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (09519-09659).mp3;9519;9659;140;58933;du hast gerade einen schlimmen fehler begangen kerlchen;du hast gerade einen schlimmen fehler begangen kerlchen;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (09674-09766).mp3;9674;9766;92;38871;einen sehr schlimmen fehler;einen sehr schlimmen fehler;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (09801-09989).mp3;9801;9989;188;78995;der bandit wandte sich von dem leichnam ab und steckte seinen revolver in das halfter zurück;der bandit wandte sich von dem leichnam ab und steckte seinen revolver in das halfter zurück;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (10005-10137).mp3;10005;10137;132;55589;also gut rief er während er wieder auf die tür zuging;also gut rief er während er wieder auf die tür zuging;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (10145-10255).mp3;10145;10255;110;46394;wenn ihr wollt könnt ihr ein wenig spaß mit mir haben;wenn ihr wollt könnt ihr ein wenig spaß mit mir haben;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (10259-10355).mp3;10259;10355;96;40543;kommt mit nach draußen vor die tür wir;kommt mit nach draußen vor die tür wir;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (10387-10511).mp3;10387;10511;124;52245;alle erstarrten niemand bewegte sich mehr;alle erstarrten niemand bewegte sich mehr;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (10524-10662).mp3;10524;10662;138;58097;sogar der gekräuselte rauch hing reglos in der luft;sogar der gekräuselte rauch hing reglos in der luft;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (10679-10800).mp3;10679;10800;121;50992;alle stimmen waren verstummt niemand jammerte;alle stimmen waren verstummt niemand jammerte;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (10800-10942).mp3;10800;10942;142;59769;die luft um waxilliums tisch herum waberte ein wenig;die luft um waxilliums tisch herum waberte ein wenig;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (10960-11459).mp3;10960;11459;490;205637;wayne stand auf schulterte seine duellstäbe und sah sich im raum um waxillium wusste dass er sich die position eines jeden banditen merkte er schätzte entfernungen ab und bereitete sich vor;wayne stand auf schulterte seine duellstäbe und sah sich im raum um waxillium wusste dass er sich die position eines jeden banditen merkte er schätzte entfernungen ab und bereitete sich vor;translate;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (11503-11594).mp3;11503;11594;91;38453;sobald ich die blase platzen lasse;sobald ich die blase platzen lasse;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (11595-11723).mp3;11595;11723;128;53917;sagte wayne wird dieser ort explodieren;sagte wayne wird dieser ort explodieren;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 4 - Jäger der Nacht;024 - Kapitel 5(3).mp3;024 - Kapitel 5(3) (11728-11893).mp3;11728;11893;165;69382;und zwar wie ein munitionslager in einem ausbrechenden vulkan;und zwar wie ein munitionslager in einem ausbrechenden vulkan;train;0
