Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action;Sort1
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (11290-11628).mp3;11290;11628;338;141689;mit einem typen namens es ist unglaublich dass du seinen namen nicht kennst in unserer welt kennen ihn alle wen;mit einem typen namens es ist unglaublich dass du seinen namen nicht kennst in unserer welt kennen ihn alle wen;train8;400
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (11653-11715).mp3;11653;11715;62;26332;nun ja ich;nun ja ich;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (11715-11863).mp3;11715;11863;148;62276;nenn den namen lieber nicht wenn es nicht unbedingt sein muss;nenn den namen lieber nicht wenn es nicht unbedingt sein muss;train7;1
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (11876-11974).mp3;11876;11974;93;39707;keiner tut es warum nicht;keiner tut es warum nicht;translate;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (11973-12104).mp3;11973;12104;131;55171;schluckende wasserspeier harry;schluckende wasserspeier harry;train7;2
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (12108-12262).mp3;12108;12262;154;64784;die leute haben immer noch angst verflucht ist das schwierig;die leute haben immer noch angst verflucht ist das schwierig;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (12266-12504).mp3;12266;12504;238;99893;sieh mal da war dieser zauberer der;sieh mal da war dieser zauberer der;train7;100
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (12503-12580).mp3;12503;12580;77;32601;böse geworden ist;böse geworden ist;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (12590-12694).mp3;12590;12694;104;43886;so böse wie es nur geht schlimmer noch;so böse wie es nur geht schlimmer noch;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (12698-12742).mp3;12698;12742;44;18809;schlimmer als schlimm;schlimmer als schlimm;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (12752-12839).mp3;12752;12839;87;36781;sein name war;sein name war;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (12846-13077).mp3;12846;13077;211;89026;hagrid würgte aber kein wort kam hervor könntest du es aufschreiben schlug harry vor;hagrid würgte aber kein wort kam hervor könntest du es aufschreiben schlug harry vor;train7;30100
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (13088-13204).mp3;13088;13204;94;40125;nö kann ihn nicht buchstabieren;nö kann ihn nicht buchstabieren;train9;100
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (13218-13270).mp3;13218;13270;52;22152;na gut;na gut;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (13307-13356).mp3;13307;13356;49;20898;voldemort;voldemort;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (13370-13430).mp3;13370;13430;60;25496;hagrid erschauerte;hagrid erschauerte;train7;1
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (13450-13624).mp3;13450;13624;174;73143;zwing mich nicht das noch mal zu sagen jedenfalls dieser;zwing mich nicht das noch mal zu sagen jedenfalls dieser;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (13624-13817).mp3;13624;13817;193;81085;dieser zauberer hat vor etwa zwanzig jahren begonnen sich anhänger zu suchen;dieser zauberer hat vor etwa zwanzig jahren begonnen sich anhänger zu suchen;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (13830-13885).mp3;13830;13885;55;23406;und die hat er auch bekommen;und die hat er auch bekommen;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (13910-13968).mp3;13910;13968;58;24660;manche hatten angst;manche hatten angst;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (13987-14276).mp3;13987;14276;289;121209;manche wollten einfach ein wenig von seiner macht denn er verschaffte sich viel macht das muss man sagen;manche wollten einfach ein wenig von seiner macht denn er verschaffte sich viel macht das muss man sagen;train7;100
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (14301-14366).mp3;14301;14366;65;27586;dunkle zeiten harry;dunkle zeiten harry;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (14391-14481).mp3;14391;14481;90;38035;wussten nicht wem wir trauen sollten;wussten nicht wem wir trauen sollten;train7;100
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (14496-14658).mp3;14496;14658;162;68128;wagten nicht uns mit fremden zauberern oder hexen anzufreunden;wagten nicht uns mit fremden zauberern oder hexen anzufreunden;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (14672-14761).mp3;14672;14761;89;37617;schreckliche dinge sind passiert;schreckliche dinge sind passiert;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (14795-14874).mp3;14795;14874;79;33437;er hat die macht übernommen;er hat die macht übernommen;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (14880-14996).mp3;14880;14996;116;48902;klar haben sich einige gewehrt;klar haben sich einige gewehrt;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (15003-15040).mp3;15003;15040;37;15883;und er;und er;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (15071-15127).mp3;15071;15127;56;23824;hat sie umgebracht;hat sie umgebracht;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (15164-15432).mp3;15164;15432;227;95714;furchtbar einer der wenigen sicheren orte die es noch gab war hogwarts;furchtbar einer der wenigen sicheren orte die es noch gab war hogwarts;translate;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (15448-15611).mp3;15448;15611;163;68546;vermute dumbledore war der einzige vor dem du weißt schon wer angst hatte;vermute dumbledore war der einzige vor dem du weißt schon wer angst hatte;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (15632-15738).mp3;15632;15738;106;44722;hat es nicht gewagt die schule einzusacken;hat es nicht gewagt die schule einzusacken;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-08 Der Hüter der Schlüssel.mp3;2-08 Der Hueter der Schluessel (15771-15844).mp3;15771;15844;73;30929;damals jedenfalls nicht;damals jedenfalls nicht;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (00428-00674).mp3;428;674;246;103236;für mich ist es ein großes rätsel warum du weißt schon wer nie versucht hat sie auf seine seite zu bringen;für mich ist es ein großes rätsel warum du weißt schon wer nie versucht hat sie auf seine seite zu bringen;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (00678-01171).mp3;678;1171;462;193934;er hat wohl gewusst dass sie dumbledore zu nahe waren um etwas mit der dunklen seite zu tun haben zu wollen vielleicht hat er geglaubt er könne sie überreden;er hat wohl gewusst dass sie dumbledore zu nahe waren um etwas mit der dunklen seite zu tun haben zu wollen vielleicht hat er geglaubt er könne sie überreden;train9;100000
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (01193-01301).mp3;1193;1301;108;45558;vielleicht hat er sie auch nur aus dem weg haben wollen;vielleicht hat er sie auch nur aus dem weg haben wollen;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (01317-01414).mp3;1317;1414;97;40960;alles was man weiß ist;alles was man weiß ist;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (01414-01579).mp3;1414;1579;165;69382;dass er in dem dorf auftauchte wo ihr alle gelebt habt;dass er in dem dorf auftauchte wo ihr alle gelebt habt;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (01597-01659).mp3;1597;1659;62;26332;an halloween;an halloween;train7;2
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (01680-01729).mp3;1680;1729;49;20898;vor zehn jahren;vor zehn jahren;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (01768-01880).mp3;1768;1880;112;47230;du warst gerade mal ein jahr alt;du warst gerade mal ein jahr alt;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (01898-01996).mp3;1898;1996;98;41378;er kam in euer haus;er kam in euer haus;train7;10000
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (02004-02452).mp3;2004;2452;398;168021;und und hagrid zog plötzlich ein sehr schmutziges gepunktetes taschentuch hervor und schnäuzte sich laut wie ein nebelhorn die nase;und und hagrid zog plötzlich ein sehr schmutziges gepunktetes taschentuch hervor und schnäuzte sich laut wie ein nebelhorn die nase;train9;100
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (02469-02534).mp3;2469;2534;66;28422;tut mir leid;tut mir leid;translate;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (02541-02572).mp3;2541;2572;31;13375;sagte er;sagte er;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (02590-02645).mp3;2590;2645;55;23406;aber es ist so traurig;aber es ist so traurig;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (02659-02936).mp3;2659;2936;266;112014;habe deine mum und deinen dad gekannt und nettere menschen hast du einfach nicht finden können;habe deine mum und deinen dad gekannt und nettere menschen hast du einfach nicht finden können;translate;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (02941-02998).mp3;2941;2998;57;24242;jedenfalls;jedenfalls;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (03030-03085).mp3;3030;3085;55;23406;du weißt schon wer;du weißt schon wer;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (03098-03148).mp3;3098;3148;50;21316;hat sie getötet;hat sie getötet;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (03169-03272).mp3;3169;3272;104;44304;und dann;und dann;translate;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (03278-03527).mp3;3278;3527;247;104073;und das ist das eigentlich geheimnisvolle daran hat er versucht auch dich zu töten;und das ist das eigentlich geheimnisvolle daran hat er versucht auch dich zu töten;translate;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (03526-03788).mp3;3526;3788;239;100729;wollte reinen tisch machen denke ich oder hatte inzwischen einfach spaß am töten;wollte reinen tisch machen denke ich oder hatte inzwischen einfach spaß am töten;train8;10002
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (03825-03904).mp3;3825;3904;79;33437;aber er konnte es nicht;aber er konnte es nicht;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (03959-04132).mp3;3959;4132;173;72725;hast du dich nie gefragt wie du diese narbe auf der stirn bekommen hast;hast du dich nie gefragt wie du diese narbe auf der stirn bekommen hast;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (04157-04307).mp3;4157;4307;122;51828;das war kein gewöhnlicher schnitt;das war kein gewöhnlicher schnitt;translate;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (04342-04494).mp3;4342;4494;152;63948;das kriegst du wenn ein mächtiger böser fluch dich berührt;das kriegst du wenn ein mächtiger böser fluch dich berührt;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (04514-04612).mp3;4514;4612;98;41378;hat sogar bei deiner mum und deinem dad geklappt;hat sogar bei deiner mum und deinem dad geklappt;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (04639-04716).mp3;4639;4716;77;32601;aber nicht bei dir;aber nicht bei dir;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (04747-04854).mp3;4747;4854;107;45140;und darum bist du berühmt harry;und darum bist du berühmt harry;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (04906-05054).mp3;4906;5054;148;62276;keiner hat es überlebt wenn er einmal beschlossen hat jemanden zu töten;keiner hat es überlebt wenn er einmal beschlossen hat jemanden zu töten;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (05076-05107).mp3;5076;5107;31;13375;keiner;keiner;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (05141-05178).mp3;5141;5178;37;15883;außer dir;außer dir;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (05208-05404).mp3;5208;5404;193;81503;und er hatte einige der besten hexen und zauberer der zeit getötet;und er hatte einige der besten hexen und zauberer der zeit getötet;translate;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (05410-05452).mp3;5410;5452;42;17973;die mckinnons;die mckinnons;train7;1
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (05452-05587).mp3;5452;5587;111;47649;die bones die prewetts und du;die bones die prewetts und du;train7;2
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (05598-05657).mp3;5598;5657;59;25078;warst nur ein baby;warst nur ein baby;train7;10000
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (05698-05808).mp3;5698;5808;104;44305;aber du hast überlebt;aber du hast überlebt;translate;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (05866-06051).mp3;5866;6051;164;69382;in harrys kopf spielte sich etwas sehr schmerzhaftes ab;in harrys kopf spielte sich etwas sehr schmerzhaftes ab;translate;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (06089-06186).mp3;6089;6186;97;40960;als hagrid mit der geschichte ans ende kam;als hagrid mit der geschichte ans ende kam;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (06213-06370).mp3;6213;6370;157;66038;sah er noch einmal den blendend hellen grünen blitz vor sich;sah er noch einmal den blendend hellen grünen blitz vor sich;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (06385-06447).mp3;6385;6447;62;26332;deutlicher als jemals zuvor;deutlicher als jemals zuvor;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (06476-06644).mp3;6476;6644;168;70636;und er erinnerte sich zum ersten mal im leben an etwas anderes;und er erinnerte sich zum ersten mal im leben an etwas anderes;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (06667-06769).mp3;6667;6769;102;43469;an ein höhnische kaltes;an ein höhnische kaltes;translate;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (06770-06833).mp3;6770;6833;63;26750;grausames lachen;grausames lachen;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (06894-06968).mp3;6894;6968;74;31347;hagrid betrachtete ihn traurig;hagrid betrachtete ihn traurig;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (07030-07325).mp3;7030;7325;293;123717;habe dich selbst aus dem zerstörten haus geholt auf dumbledores befehl hin habe dich zu diesem pack hier gebracht;habe dich selbst aus dem zerstörten haus geholt auf dumbledores befehl hin habe dich zu diesem pack hier gebracht;train7;200
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (07342-07451).mp3;7342;7451;109;45976;lauter dummes zeug sagte onkel vernon;lauter dummes zeug sagte onkel vernon;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (07463-07856).mp3;7463;7856;393;164676;harry schreckte auf er hatte fast vergessen dass die dursleys auch noch da waren onkel vernon hatte offenbar seine courage wiedergewonnen die fäuste geballt sah er harry mit finsterem blick an;harry schreckte auf er hatte fast vergessen dass die dursleys auch noch da waren onkel vernon hatte offenbar seine courage wiedergewonnen die fäuste geballt sah er harry mit finsterem blick an;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (07873-08510).mp3;7873;8510;637;266658;jetzt hörst du mir mal zu kleiner schnauzte er mag sein dass es etwas seltsames mit dir auf sich hat vermutlich nichts was nicht durch ein paar saftige ohrfeigen hätte kuriert werden können und was diese geschichte mit deinen eltern angeht nun sie waren eben ziemlich verrückt;jetzt hörst du mir mal zu kleiner schnauzte er mag sein dass es etwas seltsames mit dir auf sich hat vermutlich nichts was nicht durch ein paar saftige ohrfeigen hätte kuriert werden können und was diese geschichte mit deinen eltern angeht nun sie waren eben ziemlich verrückt;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (08523-08664).mp3;8523;8664;141;59351;und die welt ist meiner meinung nach besser dran ohne sie;und die welt ist meiner meinung nach besser dran ohne sie;train8;2
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (08664-08744).mp3;8664;8744;80;33855;haben es ja nicht anders gewollt;haben es ja nicht anders gewollt;train9;2
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (09123-09701).mp3;9123;9701;578;241999;doch in diesem augenblick sprang hagrid vom sofa und zog einen zerfledderten rosa schirm aus seinem umhang wie ein schwert hielt er ihn onkel vernon entgegen und sagte ich warne dich dursley ich warne dich noch ein wort;doch in diesem augenblick sprang hagrid vom sofa und zog einen zerfledderten rosa schirm aus seinem umhang wie ein schwert hielt er ihn onkel vernon entgegen und sagte ich warne dich dursley ich warne dich noch ein wort;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (09740-09927).mp3;9740;9927;187;78577;nun da onkel vernon gefahr lief vom schirm eines bärtigen riesen aufgespießt zu werden;nun da onkel vernon gefahr lief vom schirm eines bärtigen riesen aufgespießt zu werden;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (09926-09979).mp3;9926;9979;53;22570;verließ ihn der mut wieder;verließ ihn der mut wieder;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (10004-10078).mp3;10004;10078;74;31347;er drückte sich gegen die wand und verstummte;er drückte sich gegen die wand und verstummte;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (10089-10324).mp3;10089;10324;235;98639;schon besser so sagte hagrid schwer atmend und setzte sich aufs sofa zurück;schon besser so sagte hagrid schwer atmend und setzte sich aufs sofa zurück;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (10324-10418).mp3;10324;10418;94;39707;das sich diesmal bis auf den boden durchbog;das sich diesmal bis auf den boden durchbog;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (10454-10608).mp3;10454;10608;154;64784;harry lagen unterdessen immer noch fragen auf der zunge hunderte von fragen;harry lagen unterdessen immer noch fragen auf der zunge hunderte von fragen;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (10630-10702).mp3;10630;10702;72;30512;aber was geschah mit vol;aber was geschah mit vol;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (10705-10898).mp3;10705;10898;181;76906;entschuldigung ich meine du weißt schon wer gute frage harry;entschuldigung ich meine du weißt schon wer gute frage harry;train8;200
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (10914-10959).mp3;10914;10959;45;19227;ist verschwunden;ist verschwunden;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (10989-11072).mp3;10989;11072;83;35109;wie vom erdboden verschluckt;wie vom erdboden verschluckt;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (11085-11187).mp3;11085;11187;102;43050;noch in der nacht als er versucht hat dich zu töten;noch in der nacht als er versucht hat dich zu töten;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;2-09 Der Hüter der Schlüssel.mp3;2-09 Der Hueter der Schluessel (11196-11453).mp3;11196;11453;213;90280;ja macht dich noch berühmter das ist das größte geheimnis weißt du;ja macht dich noch berühmter das ist das größte geheimnis weißt du;train8;10000
