Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action;Sort1
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (01829-01937).mp3;1829;1937;108;45558;die durch die luft sausen und die spieler angreifen;die durch die luft sausen und die spieler angreifen;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (01940-01998).mp3;1940;1998;58;24660;einem hüter;einem hüter;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (02000-02125).mp3;2000;2125;125;52663;der die tore verteidigt und dem sucher;der die tore verteidigt und dem sucher;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (02132-02316).mp3;2132;2316;184;77323;der die schwierigste aufgabe hat nämlich den goldenen schnatz zu fangen;der die schwierigste aufgabe hat nämlich den goldenen schnatz zu fangen;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (02322-02563).mp3;2322;2563;233;98221;einen winzigen geflügelten ball von der größe einer walnuss dessen fang das spiel beendet;einen winzigen geflügelten ball von der größe einer walnuss dessen fang das spiel beendet;translate;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (02569-02640).mp3;2569;2640;71;30094;und dem team des suchers;und dem team des suchers;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (02639-02746).mp3;2639;2746;107;45140;hundertfünfzig punkte extra einbringt;hundertfünfzig punkte extra einbringt;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (02796-02915).mp3;2796;2915;119;50156;oliver wood war ein stämmiger siebzehnjähriger;oliver wood war ein stämmiger siebzehnjähriger;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (02920-03046).mp3;2920;3046;126;53081;inzwischen im siebten und letzten schuljahr in hogwarts;inzwischen im siebten und letzten schuljahr in hogwarts;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (03062-03245).mp3;3062;3245;183;76905;an jenem donnerstagabend im kalten umkleideraum draußen am spielfeldrand;an jenem donnerstagabend im kalten umkleideraum draußen am spielfeldrand;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (03248-03373).mp3;3248;3373;125;52663;als er vor die anderen sechs spieler seines teams trat;als er vor die anderen sechs spieler seines teams trat;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (03387-03547).mp3;3387;3547;160;67292;war eine spur von verzweiflung aus seiner stimme herauszuhören;war eine spur von verzweiflung aus seiner stimme herauszuhören;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (03567-03697).mp3;3567;3697;118;50156;das ist unsere letzte chance;das ist unsere letzte chance;translate;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (03697-03820).mp3;3697;3820;123;51827;meine letzte chance den quidditch pokal zu gewinnen;meine letzte chance den quidditch pokal zu gewinnen;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (03827-03872).mp3;3827;3872;45;19227;erklärte er;erklärte er;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (03874-03969).mp3;3874;3969;95;40125;während er vor dem team auf und ab schritt;während er vor dem team auf und ab schritt;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (03977-04058).mp3;3977;4058;81;34273;ende des jahres gehe ich von der schule;ende des jahres gehe ich von der schule;train7;100
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (04070-04154).mp3;4070;4154;84;35527;noch eine gelegenheit kriege ich nicht;noch eine gelegenheit kriege ich nicht;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (04177-04209).mp3;4177;4209;32;13793;gryffindor;gryffindor;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (04212-04313).mp3;4212;4313;101;42632;hat jetzt seit sieben jahren nicht mehr gewonnen;hat jetzt seit sieben jahren nicht mehr gewonnen;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (04339-04466).mp3;4339;4466;127;53499;gut und schön wir hatten tatsächlich schlimmes pech;gut und schön wir hatten tatsächlich schlimmes pech;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (04483-04659).mp3;4483;4659;176;73979;verletzungen und dann ist das turnier letztes jahr auch noch abgeblasen worden;verletzungen und dann ist das turnier letztes jahr auch noch abgeblasen worden;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (04682-04847).mp3;4682;4847;165;69382;wood schluckte als ob ihm die erinnerung immer noch wie ein kloß im hals steckte;wood schluckte als ob ihm die erinnerung immer noch wie ein kloß im hals steckte;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (04878-04955).mp3;4878;4955;77;33020;aber wir wissen auch;aber wir wissen auch;translate;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (04978-05017).mp3;4978;5017;39;16719;dass wir das;dass wir das;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (05017-05092).mp3;5017;5092;75;31765;verdammt noch mal;verdammt noch mal;train7;100
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (05093-05172).mp3;5093;5172;79;33437;beste team der schule sind;beste team der schule sind;train7;10000
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (05178-05210).mp3;5178;5210;32;13793;sagte er;sagte er;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (05225-05507).mp3;5225;5507;282;118283;dabei schlug er mit der rechten faust in die linke handfläche und in seinen augen erschien wieder das alte manische glimmen;dabei schlug er mit der rechten faust in die linke handfläche und in seinen augen erschien wieder das alte manische glimmen;train7;10000
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (05541-05649).mp3;5541;5649;108;45558;wir haben drei erstklassige jägerinnen;wir haben drei erstklassige jägerinnen;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (05670-05755).mp3;5670;5755;85;35945;wood deutete auf alicia spinnet;wood deutete auf alicia spinnet;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (05759-05812).mp3;5759;5812;53;22570;angelina johnson;angelina johnson;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (05812-05852).mp3;5812;5852;40;17137;und katie bell;und katie bell;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (05865-05983).mp3;5865;5983;118;49738;wir haben zwei unschlagbare treiber;wir haben zwei unschlagbare treiber;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (06003-06106).mp3;6003;6106;103;43468;hör auf oliver du machst uns ganz verlegen;hör auf oliver du machst uns ganz verlegen;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (06105-06166).mp3;6105;6166;61;25914;sagten fred und george;sagten fred und george;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (06171-06256).mp3;6171;6256;85;35945;und taten so als würden sie sich schämen;und taten so als würden sie sich schämen;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (06273-06433).mp3;6273;6433;161;68128;und wir haben einen sucher der noch jedes spiel für uns gewonnen hat;und wir haben einen sucher der noch jedes spiel für uns gewonnen hat;translate;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (06441-06477).mp3;6441;6477;36;15465;donnerte wood;donnerte wood;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (06480-06601).mp3;6480;6601;121;50992;und starrte harry mit einer art grimmigem stolz an;und starrte harry mit einer art grimmigem stolz an;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (06616-06670).mp3;6616;6670;54;22988;und mich;und mich;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (06678-06735).mp3;6678;6735;57;24242;fügte er noch hinzu;fügte er noch hinzu;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (06737-06818).mp3;6737;6818;81;34273;als wäre es ihm gerade eingefallen;als wäre es ihm gerade eingefallen;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (06833-06944).mp3;6833;6944;111;46812;du bist auch ganz toll oliver sagte george;du bist auch ganz toll oliver sagte george;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (06948-07005).mp3;6948;7005;57;24242;als hüter ein ass;als hüter ein ass;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (07004-07038).mp3;7004;7038;34;14629;sagte fred;sagte fred;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (07067-07112).mp3;7067;7112;45;19227;die sache ist die;die sache ist die;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (07111-07248).mp3;7111;7248;137;57679;fuhr oliver fort und fing wieder an auf und ab zu schreiten;fuhr oliver fort und fing wieder an auf und ab zu schreiten;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (07247-07405).mp3;7247;7405;158;66456;der quidditch pokal hätte in den letzten beiden jahren unseren namen tragen müssen;der quidditch pokal hätte in den letzten beiden jahren unseren namen tragen müssen;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (07411-07590).mp3;7411;7590;179;75233;seit harry dabei ist denke ich immer wir hätten das ding eigentlich schon in der tasche;seit harry dabei ist denke ich immer wir hätten das ding eigentlich schon in der tasche;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (07598-07865).mp3;7598;7865;267;112014;aber wir haben es nicht geschafft und jetzt haben wir die letzte chance endlich unseren namen auf diesem pokal zu sehen;aber wir haben es nicht geschafft und jetzt haben wir die letzte chance endlich unseren namen auf diesem pokal zu sehen;train9;1
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (07904-08080).mp3;7904;8080;176;73979;wood schien so niedergeschlagen dass selbst fred und george ihn mitleidig ansahen;wood schien so niedergeschlagen dass selbst fred und george ihn mitleidig ansahen;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (08096-08127).mp3;8096;8127;31;13375;oliver;oliver;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (08128-08188).mp3;8128;8188;60;25496;das ist unser jahr;das ist unser jahr;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (08187-08222).mp3;8187;8222;35;15047;sagte fred;sagte fred;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (08240-08345).mp3;8240;8345;105;44304;diesmal packen wir es oliver sagte angelina;diesmal packen wir es oliver sagte angelina;train9;1
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (08353-08428).mp3;8353;8428;75;31765;ganz klar sagte harry;ganz klar sagte harry;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (08447-08614).mp3;8447;8614;167;70218;voll entschlossenheit begannen sie zu trainieren drei abende die woche;voll entschlossenheit begannen sie zu trainieren drei abende die woche;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (08628-08736).mp3;8628;8736;108;45558;allmählich wurde es kälter und regnerischer;allmählich wurde es kälter und regnerischer;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (08737-08815).mp3;8737;8815;78;33019;und es wurde immer früher dunkel;und es wurde immer früher dunkel;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (08826-08935).mp3;8826;8935;109;45976;doch weder schlamm wind noch regen;doch weder schlamm wind noch regen;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (08946-09070).mp3;8946;9070;124;51827;konnten harry aus dem wunderbaren traum reißen;konnten harry aus dem wunderbaren traum reißen;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (09069-09117).mp3;9069;9117;48;20480;endlich einmal;endlich einmal;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (09122-09202).mp3;9122;9202;80;33855;den riesigen silbernen;den riesigen silbernen;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 10 - Die Flucht der fetten Dame.mp3;CD04 - 10 - Die Flucht der fetten Dame (09201-09269).mp3;9201;9269;68;28840;quidditch pokal zu gewinnen;quidditch pokal zu gewinnen;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 11 - Die Flucht der fetten Dame.mp3;CD04 - 11 - Die Flucht der fetten Dame (00024-00289).mp3;24;289;265;111178;eines abends nach dem training kehrte harry steif gefroren doch höchst zufrieden mit dem training ins schloss zurück;eines abends nach dem training kehrte harry steif gefroren doch höchst zufrieden mit dem training ins schloss zurück;train7;100
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 11 - Die Flucht der fetten Dame.mp3;CD04 - 11 - Die Flucht der fetten Dame (00302-00452).mp3;302;452;150;63112;im gemeinschaftsraum der gryffindors herrschte ein aufgeregtes summen;im gemeinschaftsraum der gryffindors herrschte ein aufgeregtes summen;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 11 - Die Flucht der fetten Dame.mp3;CD04 - 11 - Die Flucht der fetten Dame (00475-00828).mp3;475;828;353;147958;was ist denn hier los fragte er ron und hermine die in zwei der besten sessel am kamin saßen und an ihren sternkarten für astronomie arbeiteten;was ist denn hier los fragte er ron und hermine die in zwei der besten sessel am kamin saßen und an ihren sternkarten für astronomie arbeiteten;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 11 - Die Flucht der fetten Dame.mp3;CD04 - 11 - Die Flucht der fetten Dame (00850-01034).mp3;850;1034;180;76070;das erste wochenende in hogsmeade sagte ron und deutete auf den zettel;das erste wochenende in hogsmeade sagte ron und deutete auf den zettel;translate;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 11 - Die Flucht der fetten Dame.mp3;CD04 - 11 - Die Flucht der fetten Dame (01033-01175).mp3;1033;1175;142;59769;der am ramponierten alten notizbrett aufgetaucht war;der am ramponierten alten notizbrett aufgetaucht war;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 11 - Die Flucht der fetten Dame.mp3;CD04 - 11 - Die Flucht der fetten Dame (01185-01254).mp3;1185;1254;69;29258;ende oktober an halloween;ende oktober an halloween;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 11 - Die Flucht der fetten Dame.mp3;CD04 - 11 - Die Flucht der fetten Dame (01274-01429).mp3;1274;1429;155;65202;klasse sagte fred der harry durch das porträtloch gefolgt war;klasse sagte fred der harry durch das porträtloch gefolgt war;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 11 - Die Flucht der fetten Dame.mp3;CD04 - 11 - Die Flucht der fetten Dame (01439-01558).mp3;1439;1558;119;50156;ich muss zu zonko meine stinkkügelchen sind fast alle;ich muss zu zonko meine stinkkügelchen sind fast alle;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 11 - Die Flucht der fetten Dame.mp3;CD04 - 11 - Die Flucht der fetten Dame (01593-01687).mp3;1593;1687;94;39707;harry ließ sich in den sessel neben ron fallen;harry ließ sich in den sessel neben ron fallen;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 11 - Die Flucht der fetten Dame.mp3;CD04 - 11 - Die Flucht der fetten Dame (01701-01793).mp3;1701;1793;92;38871;sein hochgefühl versandete rasch;sein hochgefühl versandete rasch;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 11 - Die Flucht der fetten Dame.mp3;CD04 - 11 - Die Flucht der fetten Dame (01815-01916).mp3;1815;1916;101;42632;hermine schien seine gedanken lesen zu können;hermine schien seine gedanken lesen zu können;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 11 - Die Flucht der fetten Dame.mp3;CD04 - 11 - Die Flucht der fetten Dame (01920-02052).mp3;1920;2052;132;55589;das nächste mal kannst du dann sicher mitkommen harry sagte sie;das nächste mal kannst du dann sicher mitkommen harry sagte sie;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 11 - Die Flucht der fetten Dame.mp3;CD04 - 11 - Die Flucht der fetten Dame (02051-02137).mp3;2051;2137;86;36363;sie werden black bestimmt bald fassen;sie werden black bestimmt bald fassen;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 11 - Die Flucht der fetten Dame.mp3;CD04 - 11 - Die Flucht der fetten Dame (02139-02193).mp3;2139;2193;54;22988;er wurde ja schon gesehen;er wurde ja schon gesehen;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 11 - Die Flucht der fetten Dame.mp3;CD04 - 11 - Die Flucht der fetten Dame (02204-02345).mp3;2204;2345;141;59351;black ist nicht so bescheuert in hogsmeade ärger zu machen sagte ron;black ist nicht so bescheuert in hogsmeade ärger zu machen sagte ron;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 11 - Die Flucht der fetten Dame.mp3;CD04 - 11 - Die Flucht der fetten Dame (02344-02544).mp3;2344;2544;200;84010;frag doch mcgonagall ob du dieses eine mal mitkommen kannst wer weiß wann wir wieder dürfen;frag doch mcgonagall ob du dieses eine mal mitkommen kannst wer weiß wann wir wieder dürfen;train9;100
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 11 - Die Flucht der fetten Dame.mp3;CD04 - 11 - Die Flucht der fetten Dame (02569-02636).mp3;2569;2636;68;29258;ron sagte hermine;ron sagte hermine;translate;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 11 - Die Flucht der fetten Dame.mp3;CD04 - 11 - Die Flucht der fetten Dame (02635-02718).mp3;2635;2718;83;35109;harry soll in der schule bleiben;harry soll in der schule bleiben;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 11 - Die Flucht der fetten Dame.mp3;CD04 - 11 - Die Flucht der fetten Dame (02746-02898).mp3;2746;2898;152;63948;er kann doch nicht der einzige drittklässler sein der nicht mitdarf;er kann doch nicht der einzige drittklässler sein der nicht mitdarf;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 11 - Die Flucht der fetten Dame.mp3;CD04 - 11 - Die Flucht der fetten Dame (02898-02933).mp3;2898;2933;35;15047;sagte ron;sagte ron;train;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 11 - Die Flucht der fetten Dame.mp3;CD04 - 11 - Die Flucht der fetten Dame (02943-03029).mp3;2943;3029;86;36363;frag mcgonagall mach schon harry;frag mcgonagall mach schon harry;train7;10000
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 11 - Die Flucht der fetten Dame.mp3;CD04 - 11 - Die Flucht der fetten Dame (03074-03172).mp3;3074;3172;82;35109;ja vielleicht hast du recht;ja vielleicht hast du recht;translate;0
J. K. Rowling;Felix von Mannteufel;Harry Potter 2 - und der Gefangene von Askaban;CD04 - 11 - Die Flucht der fetten Dame.mp3;CD04 - 11 - Die Flucht der fetten Dame (03185-03247).mp3;3185;3247;62;26332;sagte harry nachdenklich;sagte harry nachdenklich;train;0
