Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-22_Kinect-Beam.wav;2014-08-05-10-53-22_Kinect-Beam.mp3;0;62;62;34560;ich verstehe das nicht;ich verstehe das nicht;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-22_Kinect-RAW.wav;2014-08-05-10-53-22_Kinect-RAW.mp3;0;62;62;34560;ich verstehe das nicht;ich verstehe das nicht;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-22_Realtek.wav;2014-08-05-10-53-22_Realtek.mp3;0;62;62;34560;ich verstehe das nicht;ich verstehe das nicht;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-22_Samson.wav;2014-08-05-10-53-22_Samson.mp3;0;62;62;34560;ich verstehe das nicht;ich verstehe das nicht;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-22_Yamaha.wav;2014-08-05-10-53-22_Yamaha.mp3;0;62;62;34560;ich verstehe das nicht;ich verstehe das nicht;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-25_Kinect-Beam.wav;2014-08-05-10-53-25_Kinect-Beam.mp3;0;75;75;42048;mir ist nach spaghetti;mir ist nach spaghetti;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-25_Kinect-RAW.wav;2014-08-05-10-53-25_Kinect-RAW.mp3;0;76;76;42624;mir ist nach spaghetti;mir ist nach spaghetti;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-25_Realtek.wav;2014-08-05-10-53-25_Realtek.mp3;0;76;76;42624;hier ist nach spaghetti;mir ist nach spaghetti;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-25_Samson.wav;2014-08-05-10-53-25_Samson.mp3;0;76;76;42624;mir ist nach spaghetti;mir ist nach spaghetti;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-25_Yamaha.wav;2014-08-05-10-53-25_Yamaha.mp3;0;76;76;42624;mir ist nach spaghetti;mir ist nach spaghetti;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-29_Kinect-Beam.wav;2014-08-05-10-53-29_Kinect-Beam.mp3;0;55;55;30528;ich verstehe das nicht;ich verstehe das nicht;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-29_Kinect-RAW.wav;2014-08-05-10-53-29_Kinect-RAW.mp3;0;55;55;30528;ich verstehe das nicht;ich verstehe das nicht;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-29_Realtek.wav;2014-08-05-10-53-29_Realtek.mp3;0;55;55;30528;ich verstehe das nicht;ich verstehe das nicht;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-29_Samson.wav;2014-08-05-10-53-29_Samson.mp3;0;55;55;30528;ich verstehe das nicht;ich verstehe das nicht;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-29_Yamaha.wav;2014-08-05-10-53-29_Yamaha.mp3;0;55;55;30528;ich verstehe das nicht;ich verstehe das nicht;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-33_Kinect-Beam.wav;2014-08-05-10-53-33_Kinect-Beam.mp3;0;41;41;22464;gern;gern;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-33_Kinect-RAW.wav;2014-08-05-10-53-33_Kinect-RAW.mp3;0;41;41;22464;gern;gern;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-33_Realtek.wav;2014-08-05-10-53-33_Realtek.mp3;0;41;41;22464;ja;gern;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-33_Samson.wav;2014-08-05-10-53-33_Samson.mp3;0;41;41;22464;gern;gern;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-33_Yamaha.wav;2014-08-05-10-53-33_Yamaha.mp3;0;41;41;22464;gern;gern;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-36_Kinect-Beam.wav;2014-08-05-10-53-36_Kinect-Beam.mp3;0;59;59;32832;ich möchte anrufen;ich möchte anrufen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-36_Kinect-RAW.wav;2014-08-05-10-53-36_Kinect-RAW.mp3;0;62;62;34560;ich möchte anrufen;ich möchte anrufen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-36_Realtek.wav;2014-08-05-10-53-36_Realtek.mp3;0;62;62;34560;ich möchte anrufen;ich möchte anrufen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-36_Samson.wav;2014-08-05-10-53-36_Samson.mp3;0;62;62;34560;ich möchte anrufen;ich möchte anrufen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-36_Yamaha.wav;2014-08-05-10-53-36_Yamaha.mp3;0;62;62;34560;ich möchte anrufen;ich möchte anrufen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-40_Kinect-Beam.wav;2014-08-05-10-53-40_Kinect-Beam.mp3;0;44;44;24192;okay;okay;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-40_Kinect-RAW.wav;2014-08-05-10-53-40_Kinect-RAW.mp3;0;44;44;24192;okay;okay;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-40_Realtek.wav;2014-08-05-10-53-40_Realtek.mp3;0;44;44;24192;okay;okay;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-40_Samson.wav;2014-08-05-10-53-40_Samson.mp3;0;44;44;24192;okay;okay;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-40_Yamaha.wav;2014-08-05-10-53-40_Yamaha.mp3;0;44;44;24192;okay;okay;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-43_Kinect-Beam.wav;2014-08-05-10-53-43_Kinect-Beam.mp3;0;43;43;23616;was;was;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-43_Kinect-RAW.wav;2014-08-05-10-53-43_Kinect-RAW.mp3;0;43;43;23616;was;was;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-43_Realtek.wav;2014-08-05-10-53-43_Realtek.mp3;0;43;43;23616;was;was;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-43_Samson.wav;2014-08-05-10-53-43_Samson.mp3;0;43;43;23616;was;was;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-43_Yamaha.wav;2014-08-05-10-53-43_Yamaha.mp3;0;43;43;23616;was;was;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-46_Kinect-Beam.wav;2014-08-05-10-53-46_Kinect-Beam.mp3;0;58;58;32256;mir geht es nicht gut;mir geht es nicht gut;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-46_Kinect-RAW.wav;2014-08-05-10-53-46_Kinect-RAW.mp3;0;57;57;31680;mir geht es nicht gut;mir geht es nicht gut;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-46_Realtek.wav;2014-08-05-10-53-46_Realtek.mp3;0;57;57;31680;mir geht es nicht gut;mir geht es nicht gut;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-46_Samson.wav;2014-08-05-10-53-46_Samson.mp3;0;57;57;31680;mir geht es nicht gut;mir geht es nicht gut;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-46_Yamaha.wav;2014-08-05-10-53-46_Yamaha.mp3;0;57;57;31680;mir geht es nicht gut;mir geht es nicht gut;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-49_Kinect-Beam.wav;2014-08-05-10-53-49_Kinect-Beam.mp3;0;62;62;34560;ich will bitte kochen;ich will bitte kochen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-49_Kinect-RAW.wav;2014-08-05-10-53-49_Kinect-RAW.mp3;0;65;65;36288;ich will bitte kochen;ich will bitte kochen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-49_Realtek.wav;2014-08-05-10-53-49_Realtek.mp3;0;65;65;36288;ich will bitte kochen;ich will bitte kochen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-49_Samson.wav;2014-08-05-10-53-49_Samson.mp3;0;65;65;36288;ich will bitte kochen;ich will bitte kochen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-49_Yamaha.wav;2014-08-05-10-53-49_Yamaha.mp3;0;65;65;36288;ich will bitte kochen;ich will bitte kochen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-53_Kinect-Beam.wav;2014-08-05-10-53-53_Kinect-Beam.mp3;0;55;55;30528;ich möchte kochen;ich möchte kochen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-53_Kinect-RAW.wav;2014-08-05-10-53-53_Kinect-RAW.mp3;0;54;54;29952;ich möchte kochen;ich möchte kochen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-53_Realtek.wav;2014-08-05-10-53-53_Realtek.mp3;0;54;54;29952;ich möchte koche;ich möchte kochen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-53_Samson.wav;2014-08-05-10-53-53_Samson.mp3;0;54;54;29952;ich möchte kochen;ich möchte kochen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-53_Yamaha.wav;2014-08-05-10-53-53_Yamaha.mp3;0;54;54;29952;ich möchte kochen;ich möchte kochen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-56_Kinect-Beam.wav;2014-08-05-10-53-56_Kinect-Beam.mp3;0;41;41;22464;gern;gern;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-56_Kinect-RAW.wav;2014-08-05-10-53-56_Kinect-RAW.mp3;0;41;41;22464;gern;gern;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-56_Realtek.wav;2014-08-05-10-53-56_Realtek.mp3;0;43;43;23616;ja;gern;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-56_Samson.wav;2014-08-05-10-53-56_Samson.mp3;0;43;43;23616;gern;gern;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-53-56_Yamaha.wav;2014-08-05-10-53-56_Yamaha.mp3;0;43;43;23616;gern;gern;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-00_Kinect-Beam.wav;2014-08-05-10-54-00_Kinect-Beam.mp3;0;55;55;30528;mir geht es schlecht;mir geht es schlecht;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-00_Kinect-RAW.wav;2014-08-05-10-54-00_Kinect-RAW.mp3;0;55;55;30528;mir geht es schlecht;mir geht es schlecht;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-00_Realtek.wav;2014-08-05-10-54-00_Realtek.mp3;0;55;55;30528;wie geht es schlecht;mir geht es schlecht;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-00_Samson.wav;2014-08-05-10-54-00_Samson.mp3;0;55;55;30528;mir geht es schlecht;mir geht es schlecht;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-00_Yamaha.wav;2014-08-05-10-54-00_Yamaha.mp3;0;55;55;30528;mir geht es schlecht;mir geht es schlecht;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-03_Kinect-Beam.wav;2014-08-05-10-54-03_Kinect-Beam.mp3;0;62;62;34560;ich werde es ausschalten;ich werde es ausschalten;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-03_Kinect-RAW.wav;2014-08-05-10-54-03_Kinect-RAW.mp3;0;65;65;36288;ich werde es ausschalten;ich werde es ausschalten;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-03_Realtek.wav;2014-08-05-10-54-03_Realtek.mp3;0;65;65;36288;ich werde es ausschalten;ich werde es ausschalten;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-03_Samson.wav;2014-08-05-10-54-03_Samson.mp3;0;65;65;36288;ich werde es ausschalten;ich werde es ausschalten;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-03_Yamaha.wav;2014-08-05-10-54-03_Yamaha.mp3;0;65;65;36288;ich werde es ausschalten;ich werde es ausschalten;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-07_Kinect-Beam.wav;2014-08-05-10-54-07_Kinect-Beam.mp3;0;43;43;23616;gern;gern;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-07_Kinect-RAW.wav;2014-08-05-10-54-07_Kinect-RAW.mp3;0;43;43;23616;gern;gern;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-07_Realtek.wav;2014-08-05-10-54-07_Realtek.mp3;0;43;43;23616;gern;gern;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-07_Samson.wav;2014-08-05-10-54-07_Samson.mp3;0;43;43;23616;gern;gern;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-07_Yamaha.wav;2014-08-05-10-54-07_Yamaha.mp3;0;43;43;23616;gern;gern;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-10_Kinect-Beam.wav;2014-08-05-10-54-10_Kinect-Beam.mp3;0;62;62;34560;ich möchte aufstehen;ich möchte aufstehen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-10_Kinect-RAW.wav;2014-08-05-10-54-10_Kinect-RAW.mp3;0;65;65;36288;ich möchte aufstehen;ich möchte aufstehen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-10_Realtek.wav;2014-08-05-10-54-10_Realtek.mp3;0;65;65;36288;ich möchte aufstehen;ich möchte aufstehen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-10_Samson.wav;2014-08-05-10-54-10_Samson.mp3;0;65;65;36288;ich möchte aufstehen;ich möchte aufstehen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-10_Yamaha.wav;2014-08-05-10-54-10_Yamaha.mp3;0;65;65;36288;ich möchte aufstehen;ich möchte aufstehen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-14_Kinect-Beam.wav;2014-08-05-10-54-14_Kinect-Beam.mp3;0;43;43;23616;okay;okay;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-14_Kinect-RAW.wav;2014-08-05-10-54-14_Kinect-RAW.mp3;0;43;43;23616;okay;okay;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-14_Realtek.wav;2014-08-05-10-54-14_Realtek.mp3;0;43;43;23616;okay;okay;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-14_Samson.wav;2014-08-05-10-54-14_Samson.mp3;0;43;43;23616;okay;okay;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-14_Yamaha.wav;2014-08-05-10-54-14_Yamaha.mp3;0;43;43;23616;okay;okay;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-17_Kinect-Beam.wav;2014-08-05-10-54-17_Kinect-Beam.mp3;0;59;59;32832;ich werde es schließen;ich werde es schließen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-17_Kinect-RAW.wav;2014-08-05-10-54-17_Kinect-RAW.mp3;0;62;62;34560;ich werde es schließen;ich werde es schließen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-17_Realtek.wav;2014-08-05-10-54-17_Realtek.mp3;0;62;62;34560;ich werde es schließen;ich werde es schließen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-17_Samson.wav;2014-08-05-10-54-17_Samson.mp3;0;62;62;34560;ich werde es schließen;ich werde es schließen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-17_Yamaha.wav;2014-08-05-10-54-17_Yamaha.mp3;0;62;62;34560;ich werde es schließen;ich werde es schließen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-20_Kinect-Beam.wav;2014-08-05-10-54-20_Kinect-Beam.mp3;0;65;65;36288;mir ist nach pasta;mir ist nach pasta;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-20_Kinect-RAW.wav;2014-08-05-10-54-20_Kinect-RAW.mp3;0;65;65;36288;mir ist nach pasta;mir ist nach pasta;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-20_Realtek.wav;2014-08-05-10-54-20_Realtek.mp3;0;65;65;36288;hier ist nach asta;mir ist nach pasta;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-20_Samson.wav;2014-08-05-10-54-20_Samson.mp3;0;65;65;36288;mir ist nach pasta;mir ist nach pasta;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-20_Yamaha.wav;2014-08-05-10-54-20_Yamaha.mp3;0;65;65;36288;mir ist nach pasta;mir ist nach pasta;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-24_Kinect-Beam.wav;2014-08-05-10-54-24_Kinect-Beam.mp3;0;50;50;27648;alles okay;alles ok;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-24_Kinect-RAW.wav;2014-08-05-10-54-24_Kinect-RAW.mp3;0;44;44;24192;alles okay;alles ok;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-24_Realtek.wav;2014-08-05-10-54-24_Realtek.mp3;0;44;44;24192;alles okay;alles ok;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-24_Samson.wav;2014-08-05-10-54-24_Samson.mp3;0;44;44;24192;alles okay;alles ok;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-24_Yamaha.wav;2014-08-05-10-54-24_Yamaha.mp3;0;44;44;24192;alles okay;alles ok;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-28_Kinect-Beam.wav;2014-08-05-10-54-28_Kinect-Beam.mp3;0;34;34;18432;ja;ja;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-28_Kinect-RAW.wav;2014-08-05-10-54-28_Kinect-RAW.mp3;0;40;40;21888;ja;ja;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-28_Realtek.wav;2014-08-05-10-54-28_Realtek.mp3;0;40;40;21888;ja;ja;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-28_Samson.wav;2014-08-05-10-54-28_Samson.mp3;0;40;40;21888;ja;ja;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-28_Yamaha.wav;2014-08-05-10-54-28_Yamaha.mp3;0;40;40;21888;ja;ja;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-30_Kinect-Beam.wav;2014-08-05-10-54-30_Kinect-Beam.mp3;0;34;34;18432;gut;gut;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-30_Kinect-RAW.wav;2014-08-05-10-54-30_Kinect-RAW.mp3;0;40;40;21888;gut;gut;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-30_Realtek.wav;2014-08-05-10-54-30_Realtek.mp3;0;40;40;21888;gut;gut;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-30_Samson.wav;2014-08-05-10-54-30_Samson.mp3;0;40;40;21888;gut;gut;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-30_Yamaha.wav;2014-08-05-10-54-30_Yamaha.mp3;0;40;40;21888;gut;gut;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-33_Kinect-Beam.wav;2014-08-05-10-54-33_Kinect-Beam.mp3;0;62;62;34560;mir tut alles weh;mir tut alles weh;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-33_Kinect-RAW.wav;2014-08-05-10-54-33_Kinect-RAW.mp3;0;62;62;34560;mir tut alles weh;mir tut alles weh;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-33_Realtek.wav;2014-08-05-10-54-33_Realtek.mp3;0;62;62;34560;mir tut alles weh;mir tut alles weh;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-33_Samson.wav;2014-08-05-10-54-33_Samson.mp3;0;62;62;34560;mir tut alles weh;mir tut alles weh;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-33_Yamaha.wav;2014-08-05-10-54-33_Yamaha.mp3;0;62;62;34560;mir tut alles weh;mir tut alles weh;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-36_Kinect-Beam.wav;2014-08-05-10-54-36_Kinect-Beam.mp3;0;61;61;33984;ich möchte bitte kochen;ich möchte bitte kochen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-36_Kinect-RAW.wav;2014-08-05-10-54-36_Kinect-RAW.mp3;0;55;55;30528;ich möchte bitte kochen;ich möchte bitte kochen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-36_Realtek.wav;2014-08-05-10-54-36_Realtek.mp3;0;55;55;30528;ich möchte bitte kochen;ich möchte bitte kochen;train
Commands;male-347f5bd2-0ee7-4f47-a465-82b32752e4cb;german-speechdata-package-v2-3v4;2014-08-05-10-54-36_Samson.wav;2014-08-05-10-54-36_Samson.mp3;0;55;55;30528;ich möchte bitte kochen;ich möchte bitte kochen;train
